ID_Jugador,Jugador,Foto_URL,Pais,Fecha_Nacimiento,Posicion,Altura,Pie,Valor_Mercado
946506,Bart van Rooij,https://api.sofascore.com/api/v1/player/946506/image,Netherlands,25/05/2001,D,174,Right,9700000
946561,Derry Murkin,https://api.sofascore.com/api/v1/player/946561/image,England,26/07/1999,D,183,Left,1400000
946563,Rúben Rodrigues,https://api.sofascore.com/api/v1/player/946563/image,Portugal,31/07/1996,M,181,Both,470000
946630,Kosta Aleksić,https://api.sofascore.com/api/v1/player/946630/image,Serbia,,F,182,,
946695,Georginio Rutter,https://api.sofascore.com/api/v1/player/946695/image,France,19/04/2002,M,182,Left,31000000
946791,Tarik,https://api.sofascore.com/api/v1/player/946791/image,Brazil,,M,183,,
946840,Gustav Henriksson,https://api.sofascore.com/api/v1/player/946840/image,Sweden,,D,190,,
946879,Marios Vichos,https://api.sofascore.com/api/v1/player/946879/image,Greece,,D,180,,
946888,Éderson,https://api.sofascore.com/api/v1/player/946888/image,Brazil,06/07/1999,M,183,Right,43000000
946909,Georgios Liavas,https://api.sofascore.com/api/v1/player/946909/image,Greece,10/02/2001,M,175,Right,650000
946934,Josuee Herrera,https://api.sofascore.com/api/v1/player/946934/image,Peru,,M,170,,
946945,Pepê,https://api.sofascore.com/api/v1/player/946945/image,Brazil,05/01/1998,M,183,Right,1200000
946950,Simon Janssen,https://api.sofascore.com/api/v1/player/946950/image,Netherlands,,D,179,,
946959,Fredrik Hammar,https://api.sofascore.com/api/v1/player/946959/image,Sweden,25/02/2001,M,181,Right,3100000
946985,Giuseppe Caso,https://api.sofascore.com/api/v1/player/946985/image,Italy,,M,173,,
947040,Milán Kovács,https://api.sofascore.com/api/v1/player/947040/image,Hungary,,M,188,,
947045,Beau Reus,https://api.sofascore.com/api/v1/player/947045/image,Netherlands,,G,196,,
947049,Radinio Balker,https://api.sofascore.com/api/v1/player/947049/image,Suriname,,D,190,,
947120,Koki Morita,https://api.sofascore.com/api/v1/player/947120/image,Japan,,M,167,,
947131,Giannis-Fivos Botos,https://api.sofascore.com/api/v1/player/947131/image,Greece,,M,172,,
947156,Giannis Michailidis,https://api.sofascore.com/api/v1/player/947156/image,Greece,17/02/2000,D,188,Left,3600000
947158,Theocharis Tsingaras,https://api.sofascore.com/api/v1/player/947158/image,Greece,19/08/2000,M,173,Right,875000
947167,Christos Talichmanidis,https://api.sofascore.com/api/v1/player/947167/image,Greece,,G,185,,
947201,Martín Pascual,https://api.sofascore.com/api/v1/player/947201/image,Spain,,D,190,,
947226,Szymon Kobusiński,https://api.sofascore.com/api/v1/player/947226/image,Poland,,M,181,,
947271,Andrey Mendel,https://api.sofascore.com/api/v1/player/947271/image,Russia,,M,186,,
947302,Amro Abdelfatah Surag,https://api.sofascore.com/api/v1/player/947302/image,Qatar,,D,168,,
947313,Panagiotis Liagas,https://api.sofascore.com/api/v1/player/947313/image,Greece,,D,189,,
947318,Nikolaos Michelis,https://api.sofascore.com/api/v1/player/947318/image,Greece,,D,191,,
947332,Léyser Chaverra,https://api.sofascore.com/api/v1/player/947332/image,Colombia,,D,175,,
947477,Sotiris Alexandropoulos,https://api.sofascore.com/api/v1/player/947477/image,Greece,25/11/2001,M,186,Right,1100000
947842,Mike Eerdhuijzen,https://api.sofascore.com/api/v1/player/947842/image,Netherlands,12/07/2000,D,194,Left,1400000
947879,Luca Bazzoli,https://api.sofascore.com/api/v1/player/947879/image,Germany,,D,188,,
947893,Andrew,https://api.sofascore.com/api/v1/player/947893/image,Brazil,30/06/2001,G,189,Right,7200000
947899,Lovre Rogić,https://api.sofascore.com/api/v1/player/947899/image,Croatia,,G,189,,
947923,Sebastian Jørgensen,https://api.sofascore.com/api/v1/player/947923/image,Denmark,06/06/2000,M,183,Left,560000
947929,Jesper Lindstrøm,https://api.sofascore.com/api/v1/player/947929/image,Denmark,28/02/2000,M,182,Right,4300000
947945,Leonard Owusu,https://api.sofascore.com/api/v1/player/947945/image,Ghana,02/06/1997,M,181,Right,775000
947954,Elia Caprile,https://api.sofascore.com/api/v1/player/947954/image,Italy,24/08/2001,G,191,Right,14100000
947986,Nediljko Labrović,https://api.sofascore.com/api/v1/player/947986/image,Croatia,09/10/1999,G,196,Right,2100000
948004,Ignacio Laquintana,https://api.sofascore.com/api/v1/player/948004/image,Uruguay,31/01/1999,M,177,Right,970000
948167,Akhim Seber,https://api.sofascore.com/api/v1/player/948167/image,Germany,,F,182,,
948184,Nassim Boujellab,https://api.sofascore.com/api/v1/player/948184/image,Morocco,,M,181,,
948185,Niklas Wiemann,https://api.sofascore.com/api/v1/player/948185/image,Germany,,D,185,,
948250,Billal Brahimi,https://api.sofascore.com/api/v1/player/948250/image,Algeria,13/03/2000,F,183,Both,970000
948257,Ciaron Brown,https://api.sofascore.com/api/v1/player/948257/image,Northern Ireland,,D,185,,
948261,Morgan Rogers,https://api.sofascore.com/api/v1/player/948261/image,England,25/07/2002,M,187,Right,105000000
948601,Abdurahman Al-Dakheel,https://api.sofascore.com/api/v1/player/948601/image,Saudi Arabia,,D,184,,
948602,Maher Al-Mutairi,https://api.sofascore.com/api/v1/player/948602/image,Saudi Arabia,,M,,,
948696,Jovan Marinković,https://api.sofascore.com/api/v1/player/948696/image,Serbia,,D,186,,
948720,Sekou Sylla,https://api.sofascore.com/api/v1/player/948720/image,Guinea,08/01/1999,D,180,Left,415000
948723,Milan van Ewijk,https://api.sofascore.com/api/v1/player/948723/image,Netherlands,07/09/2000,D,175,Right,23000000
949059,Joao Erick,https://api.sofascore.com/api/v1/player/949059/image,Brazil,,M,180,,
949062,Silas,https://api.sofascore.com/api/v1/player/949062/image,DR Congo,05/10/1998,M,189,Right,2100000
949101,Ewoud Pletinckx,https://api.sofascore.com/api/v1/player/949101/image,Belgium,09/10/2000,D,190,Right,1700000
949156,Luka Sučić,https://api.sofascore.com/api/v1/player/949156/image,Croatia,07/09/2002,M,185,Left,10900000
949218,Abdulbaset Hindi,https://api.sofascore.com/api/v1/player/949218/image,Saudi Arabia,,D,181,,
949425,Saku Heiskanen,https://api.sofascore.com/api/v1/player/949425/image,Finland,,M,171,,
949450,David Del Pozo,https://api.sofascore.com/api/v1/player/949450/image,Spain,,M,178,,
949456,Mario Soberón,https://api.sofascore.com/api/v1/player/949456/image,Spain,17/05/1997,F,178,Right,725000
949471,Filipe Marqués,https://api.sofascore.com/api/v1/player/949471/image,Portugal,,M,186,,
949605,Nikolas Panagiotou,https://api.sofascore.com/api/v1/player/949605/image,Cyprus,,D,183,,
949677,Gašper Jovan,https://api.sofascore.com/api/v1/player/949677/image,Slovenia,,D,,,
949687,Álvaro Barreal,https://api.sofascore.com/api/v1/player/949687/image,Argentina,16/08/2000,M,172,Left,7700000
949707,Juan Iglesias,https://api.sofascore.com/api/v1/player/949707/image,Spain,02/07/1998,D,185,Right,4800000
949722,Antonio Sánchez,https://api.sofascore.com/api/v1/player/949722/image,Spain,21/04/1997,M,179,Right,
949724,Raúl Hernández,https://api.sofascore.com/api/v1/player/949724/image,Spain,,M,183,,
949735,Agi Dambelley,https://api.sofascore.com/api/v1/player/949735/image,Spain,,M,184,,
949780,Luca Moro,https://api.sofascore.com/api/v1/player/949780/image,Italy,24/01/2001,F,189,Right,1900000
949785,Ibrahima Diallo,https://api.sofascore.com/api/v1/player/949785/image,France,,M,180,,
949789,Zak Ruggiero,https://api.sofascore.com/api/v1/player/949789/image,Italy,,M,174,,
949819,Juergen Elitim,https://api.sofascore.com/api/v1/player/949819/image,Colombia,,M,173,,
949830,Tomás Tavares,https://api.sofascore.com/api/v1/player/949830/image,Portugal,06/03/2001,M,187,Right,315000
949901,Ignasi Vilarrasa,https://api.sofascore.com/api/v1/player/949901/image,Spain,,D,183,,
949962,Ferrán Jutglà,https://api.sofascore.com/api/v1/player/949962/image,Spain,31/01/1999,F,175,Right,10700000
950032,Miguel Villar Miki,https://api.sofascore.com/api/v1/player/950032/image,Spain,,M,173,,
950110,Riki Rodríguez,https://api.sofascore.com/api/v1/player/950110/image,Spain,24/09/1997,M,175,Right,1400000
950142,Samuel Obeng,https://api.sofascore.com/api/v1/player/950142/image,Ghana,14/05/1997,F,183,Left,540000
950329,Iury,https://api.sofascore.com/api/v1/player/950329/image,Brazil,,D,175,,
950339,Benjamin Mbunga-Kimpioka,https://api.sofascore.com/api/v1/player/950339/image,Sweden,,F,183,,
950340,Isaac Hutchinson,https://api.sofascore.com/api/v1/player/950340/image,England,,M,178,,
950342,Fábio Tavares,https://api.sofascore.com/api/v1/player/950342/image,Portugal,,F,178,,
950454,Hugo Souza,https://api.sofascore.com/api/v1/player/950454/image,Brazil,30/01/1999,G,199,Right,10700000
950470,Solomon Owusu,https://api.sofascore.com/api/v1/player/950470/image,Ghana,,D,176,,
950495,Alejandro Camacho,https://api.sofascore.com/api/v1/player/950495/image,Spain,,M,178,,
950498,Jesús de Miguel,https://api.sofascore.com/api/v1/player/950498/image,Spain,,F,189,,
950545,Eric Ramires,https://api.sofascore.com/api/v1/player/950545/image,Brazil,09/08/2000,M,172,Right,3600000
950651,Eirik Haugan,https://api.sofascore.com/api/v1/player/950651/image,Norway,,D,180,,
950676,Iker Unzueta,https://api.sofascore.com/api/v1/player/950676/image,Spain,,F,184,,
951008,Diego Conde,https://api.sofascore.com/api/v1/player/951008/image,Spain,27/10/1998,G,188,Right,3200000
951068,Mariano Bracamonte,https://api.sofascore.com/api/v1/player/951068/image,Argentina,,D,177,,
951244,Alexander Díaz,https://api.sofascore.com/api/v1/player/951244/image,Argentina,,F,172,,
951499,Linus Rosenlöcher,https://api.sofascore.com/api/v1/player/951499/image,Germany,,D,181,,
951531,Jonas Thomas Kersken,https://api.sofascore.com/api/v1/player/951531/image,Germany,31/08/2000,G,192,Right,910000
951538,Tim Kips,https://api.sofascore.com/api/v1/player/951538/image,Luxembourg,,G,188,,
951553,Moses Mawa,https://api.sofascore.com/api/v1/player/951553/image,Norway,,F,185,,
951706,Tim Heike,https://api.sofascore.com/api/v1/player/951706/image,Germany,,F,187,,
951719,Mauro Valiente,https://api.sofascore.com/api/v1/player/951719/image,Argentina,,M,179,,
951843,Armin Bešagić,https://api.sofascore.com/api/v1/player/951843/image,Bosnia & Herzegovina,,M,178,,
951930,Nicolò Buso,https://api.sofascore.com/api/v1/player/951930/image,Italy,,F,176,,
951986,Iván Jaime,https://api.sofascore.com/api/v1/player/951986/image,Spain,25/09/2000,M,180,Right,3700000
952094,Vane Jovanov,https://api.sofascore.com/api/v1/player/952094/image,North Macedonia,,D,177,,
952098,Dimitar Mitrovski,https://api.sofascore.com/api/v1/player/952098/image,North Macedonia,,M,176,,
952106,Zayed Sultan,https://api.sofascore.com/api/v1/player/952106/image,United Arab Emirates,,D,166,,
952115,Adam Petrák,https://api.sofascore.com/api/v1/player/952115/image,Czechia,,M,183,,
952130,Marwan Fahad Hamza,https://api.sofascore.com/api/v1/player/952130/image,United Arab Emirates,,D,173,,
952222,Víctor García,https://api.sofascore.com/api/v1/player/952222/image,Spain,31/12/1996,M,177,Right,1500000
952323,Arsen Sadoyan,https://api.sofascore.com/api/v1/player/952323/image,Armenia,,D,180,,
952458,Dylan Boyle,https://api.sofascore.com/api/v1/player/952458/image,Northern Ireland,,M,172,,
952459,Ryan Rydel,https://api.sofascore.com/api/v1/player/952459/image,England,,D,181,,
952461,Sam McCallum,https://api.sofascore.com/api/v1/player/952461/image,England,,D,178,,
952564,Gökdeniz Bayrakdar,https://api.sofascore.com/api/v1/player/952564/image,Türkiye,22/11/2001,F,181,Left,775000
952600,İsmail Yüksek,https://api.sofascore.com/api/v1/player/952600/image,Türkiye,25/01/1999,M,183,Right,14000000
952726,Serkan Asan,https://api.sofascore.com/api/v1/player/952726/image,Türkiye,,D,170,,
952897,Görkem Bitin,https://api.sofascore.com/api/v1/player/952897/image,Türkiye,,F,190,,
953097,Cenk Özkaçar,https://api.sofascore.com/api/v1/player/953097/image,Türkiye,05/10/2000,D,190,Left,4099999
953154,Caleb Zady Sery,https://api.sofascore.com/api/v1/player/953154/image,Côte d'Ivoire,,M,177,,
953201,Eşref Korkmazoğlu,https://api.sofascore.com/api/v1/player/953201/image,Türkiye,,D,168,,
953414,Konstantinos Tzolakis,https://api.sofascore.com/api/v1/player/953414/image,Greece,07/11/2002,G,193,Right,17200000
953508,Eren Karadağ,https://api.sofascore.com/api/v1/player/953508/image,Türkiye,,M,180,,
953511,Muhammed Furkan Özhan,https://api.sofascore.com/api/v1/player/953511/image,Türkiye,,M,176,,
953583,Dávid Ďuriš,https://api.sofascore.com/api/v1/player/953583/image,Slovakia,,M,186,,
953736,Matheus Alexandre,https://api.sofascore.com/api/v1/player/953736/image,Brazil,06/04/1999,D,188,Right,930000
953767,Andrej Ilić,https://api.sofascore.com/api/v1/player/953767/image,Serbia,02/04/2000,F,189,Right,8300000
953912,Giorgio Tumbarello,https://api.sofascore.com/api/v1/player/953912/image,Italy,,M,180,,
953952,Emil Breivik,https://api.sofascore.com/api/v1/player/953952/image,Norway,10/06/2000,M,186,Right,3800000
953954,Fuat Bavuk,https://api.sofascore.com/api/v1/player/953954/image,Türkiye,,F,189,,
953955,Giovanni Bruzzaniti,https://api.sofascore.com/api/v1/player/953955/image,Italy,,M,177,,
953995,Soufiane Rahimi,https://api.sofascore.com/api/v1/player/953995/image,Morocco,,F,180,,
954034,Nikola Stajić,https://api.sofascore.com/api/v1/player/954034/image,Serbia,,D,182,,
954036,Karim Zedadka,https://api.sofascore.com/api/v1/player/954036/image,Algeria,08/06/2000,M,182,Right,410000
954043,Leighton Clarkson,https://api.sofascore.com/api/v1/player/954043/image,England,,M,175,,
954044,Ki-Jana Hoever,https://api.sofascore.com/api/v1/player/954044/image,Netherlands,17/01/2002,D,180,Right,3300000
954047,Konrad de la Fuente,https://api.sofascore.com/api/v1/player/954047/image,USA,15/07/2001,F,170,Right,635000
954056,Nico González,https://api.sofascore.com/api/v1/player/954056/image,Spain,02/01/2002,M,186,Right,43000000
954060,Tanguy Coulibaly,https://api.sofascore.com/api/v1/player/954060/image,France,17/02/2001,M,180,Left,1300000
954061,Arnaud Kalimuendo,https://api.sofascore.com/api/v1/player/954061/image,France,19/01/2002,F,175,Right,24000000
954064,Ziyad Larkeche,https://api.sofascore.com/api/v1/player/954064/image,France,18/09/2002,D,182,Left,720000
954066,Ruben Providence,https://api.sofascore.com/api/v1/player/954066/image,Haiti,,M,172,,
954073,Ruslan Kul,https://api.sofascore.com/api/v1/player/954073/image,Russia,,M,186,,
954076,Fábio Silva,https://api.sofascore.com/api/v1/player/954076/image,Portugal,18/07/2002,F,185,Right,21000000
954090,Ángel Torres,https://api.sofascore.com/api/v1/player/954090/image,Colombia,,F,182,,
954105,Lorenzo Sabattini,https://api.sofascore.com/api/v1/player/954105/image,Italy,,M,178,,
954317,Naci Ünüvar,https://api.sofascore.com/api/v1/player/954317/image,Türkiye,12/06/2003,F,168,Right,910000
954318,Alessio Nepi,https://api.sofascore.com/api/v1/player/954318/image,Italy,,F,187,,
954327,Rodrigo Rodrigues,https://api.sofascore.com/api/v1/player/954327/image,Brazil,20/04/2000,F,178,Right,720000
954360,Felix Imanol Cárdenas,https://api.sofascore.com/api/v1/player/954360/image,Bolivia,,M,,,
954528,Nawaf Al-Habashi,https://api.sofascore.com/api/v1/player/954528/image,Saudi Arabia,,M,184,,
954535,Fard Ibrahim,https://api.sofascore.com/api/v1/player/954535/image,Ghana,,D,183,,
954563,Vincenzo Vitale,https://api.sofascore.com/api/v1/player/954563/image,Italy,,M,168,,
954621,Maksim Paskotsi,https://api.sofascore.com/api/v1/player/954621/image,Estonia,18/01/2003,D,183,Right,3400000
954624,Rocco Robert Shein,https://api.sofascore.com/api/v1/player/954624/image,Estonia,13/07/2003,M,185,Both,2500000
954643,Mohammed Al-Thani,https://api.sofascore.com/api/v1/player/954643/image,Saudi Arabia,,D,174,,
954694,Tobias Sztaf,https://api.sofascore.com/api/v1/player/954694/image,Germany,,F,185,,
954698,Matías Palacios,https://api.sofascore.com/api/v1/player/954698/image,Argentina,,M,168,,
954700,Andres Herrera,https://api.sofascore.com/api/v1/player/954700/image,Argentina,,M,180,,
954719,Alef Manga,https://api.sofascore.com/api/v1/player/954719/image,Brazil,28/11/1994,F,190,Right,620000
954755,Stefan Ranđelović,https://api.sofascore.com/api/v1/player/954755/image,Serbia,,G,188,,
954812,Loreintz Rosier,https://api.sofascore.com/api/v1/player/954812/image,France,,M,190,,
954832,Ajdin Hasić,https://api.sofascore.com/api/v1/player/954832/image,Bosnia & Herzegovina,,F,180,,
954834,Jacob Bonde,https://api.sofascore.com/api/v1/player/954834/image,Denmark,,M,186,,
954836,Josip Šutalo,https://api.sofascore.com/api/v1/player/954836/image,Croatia,27/02/2000,D,190,Right,13100000
954855,Kristoffer Askildsen,https://api.sofascore.com/api/v1/player/954855/image,Norway,08/01/2001,M,190,Right,2800000
954888,Kaio Jorge,https://api.sofascore.com/api/v1/player/954888/image,Brazil,23/01/2002,F,182,Right,24000000
955042,Peter Kioso,https://api.sofascore.com/api/v1/player/955042/image,DR Congo,,D,183,,
955133,Naïs Djouahra,https://api.sofascore.com/api/v1/player/955133/image,France,22/11/1999,M,172,Right,1400000
955241,Ismail Achik,https://api.sofascore.com/api/v1/player/955241/image,Morocco,,M,170,,
955245,Harvey Elliott,https://api.sofascore.com/api/v1/player/955245/image,England,03/04/2003,M,170,Left,21000000
955978,Denis Makarov,https://api.sofascore.com/api/v1/player/955978/image,Russia,,M,181,,
956174,Butta Magomedov,https://api.sofascore.com/api/v1/player/956174/image,Russia,,M,175,,
956329,Eduard Sarapii,https://api.sofascore.com/api/v1/player/956329/image,Ukraine,,D,186,,
956338,Anatoliy Nuriev,https://api.sofascore.com/api/v1/player/956338/image,Azerbaijan,,M,182,,
956436,Alexander Ahl Holmström,https://api.sofascore.com/api/v1/player/956436/image,Sweden,03/04/1999,F,191,Right,580000
956678,Morgan Fassbender,https://api.sofascore.com/api/v1/player/956678/image,Germany,,F,184,,
956798,Sander Risan Mörk,https://api.sofascore.com/api/v1/player/956798/image,Norway,,M,185,,
956843,Evgeniy Bolotov,https://api.sofascore.com/api/v1/player/956843/image,Russia,,M,182,,
956846,Sergey Aydarov,https://api.sofascore.com/api/v1/player/956846/image,Russia,,G,195,,
957143,Sebastian Tounekti,https://api.sofascore.com/api/v1/player/957143/image,Tunisia,,F,170,,
957279,Mohamed Daramy,https://api.sofascore.com/api/v1/player/957279/image,Denmark,06/01/2002,F,180,Right,2600000
957290,Ernest Terpiłowski,https://api.sofascore.com/api/v1/player/957290/image,Poland,,D,176,,
957359,Cenk Şen,https://api.sofascore.com/api/v1/player/957359/image,Türkiye,,D,170,,
957582,Muharrem Cinan,https://api.sofascore.com/api/v1/player/957582/image,Türkiye,,D,179,,
957597,Rubén Pulido,https://api.sofascore.com/api/v1/player/957597/image,Spain,01/09/2000,D,184,Right,410000
957602,Riccardo Calafiori,https://api.sofascore.com/api/v1/player/957602/image,Italy,18/05/2002,D,188,Left,53000000
957604,Pavel Šulc,https://api.sofascore.com/api/v1/player/957604/image,Czechia,28/12/2000,F,177,Right,21000000
957609,Andrea Silipo,https://api.sofascore.com/api/v1/player/957609/image,Italy,,M,173,,
957615,Robin Hranáč,https://api.sofascore.com/api/v1/player/957615/image,Czechia,28/01/2000,D,189,Right,10900000
957630,Luka Jelenić,https://api.sofascore.com/api/v1/player/957630/image,Croatia,,D,191,,
957792,Emre Gedik,https://api.sofascore.com/api/v1/player/957792/image,Türkiye,,D,178,,
957798,Metehan Altunbaş,https://api.sofascore.com/api/v1/player/957798/image,Türkiye,,M,184,,
957889,Enzo Millot,https://api.sofascore.com/api/v1/player/957889/image,France,,M,175,,
957890,Joan Rojas Castilla,https://api.sofascore.com/api/v1/player/957890/image,Spain,,D,185,,
957895,Sami Lahssaini,https://api.sofascore.com/api/v1/player/957895/image,Morocco,17/09/1998,M,177,Right,750000
957913,Wagane Faye,https://api.sofascore.com/api/v1/player/957913/image,Senegal,,D,180,,
957921,Oliver Sørensen,https://api.sofascore.com/api/v1/player/957921/image,Denmark,09/03/2002,M,184,Left,6700000
957937,Casper Tengstedt,https://api.sofascore.com/api/v1/player/957937/image,Denmark,31/05/2000,F,184,Right,3400000
957940,Manuel Ganoza,https://api.sofascore.com/api/v1/player/957940/image,Peru,,D,183,,
957952,Agustín Álvarez,https://api.sofascore.com/api/v1/player/957952/image,Uruguay,,M,180,,
958018,Roberto López,https://api.sofascore.com/api/v1/player/958018/image,Spain,23/04/2000,M,178,Left,775000
958056,Sinclair Armstrong,https://api.sofascore.com/api/v1/player/958056/image,Ireland,21/06/2003,F,182,Right,2300000
958128,Kevin Cabral,https://api.sofascore.com/api/v1/player/958128/image,France,09/07/1999,F,185,Right,1100000
958130,Wilfried Bedfian,https://api.sofascore.com/api/v1/player/958130/image,Cameroon,,G,188,,
958167,Drissa Camara,https://api.sofascore.com/api/v1/player/958167/image,Côte d'Ivoire,17/02/2002,M,179,Right,3600000
958169,Ramon,https://api.sofascore.com/api/v1/player/958169/image,Brazil,,M,174,,
958240,Jack Lankester,https://api.sofascore.com/api/v1/player/958240/image,England,,M,177,,
958317,Youssef El Kachati,https://api.sofascore.com/api/v1/player/958317/image,Morocco,29/11/1999,F,185,Right,600000
958380,Antony,https://api.sofascore.com/api/v1/player/958380/image,Brazil,23/02/2000,M,172,Left,37000000
958382,Ignácio,https://api.sofascore.com/api/v1/player/958382/image,Brazil,30/11/1996,D,192,Right,2100000
958444,Tony Miettinen,https://api.sofascore.com/api/v1/player/958444/image,Finland,,D,184,,
958517,Lautaro Valenti,https://api.sofascore.com/api/v1/player/958517/image,Argentina,13/01/1999,D,188,Left,2200000
958578,Bojan Radulović,https://api.sofascore.com/api/v1/player/958578/image,Serbia,,F,192,,
958676,Wenderson,https://api.sofascore.com/api/v1/player/958676/image,Brazil,,M,177,,
958718,Anthony Patterson,https://api.sofascore.com/api/v1/player/958718/image,England,09/05/2000,G,188,Right,7800000
958722,Haji Mnoga,https://api.sofascore.com/api/v1/player/958722/image,Tanzania,,M,190,,
958878,Daniel Ballard,https://api.sofascore.com/api/v1/player/958878/image,Northern Ireland,21/09/1999,D,187,Right,22000000
958903,Domen Gril,https://api.sofascore.com/api/v1/player/958903/image,Slovenia,,G,188,,
958910,Noah Nurmi,https://api.sofascore.com/api/v1/player/958910/image,Finland,,D,181,,
958915,Jesper Daland,https://api.sofascore.com/api/v1/player/958915/image,Norway,05/01/2000,D,188,Right,1600000
958916,Nathan Collins,https://api.sofascore.com/api/v1/player/958916/image,Ireland,29/04/2001,D,193,Right,29000000
958918,Jason Knight,https://api.sofascore.com/api/v1/player/958918/image,Ireland,12/02/2001,M,173,Right,6400000
958923,Artem Bondarenko,https://api.sofascore.com/api/v1/player/958923/image,Ukraine,,M,182,,
958959,Jurriën Timber,https://api.sofascore.com/api/v1/player/958959/image,Netherlands,16/06/2001,D,179,Right,73000000
958982,Roberto Piccoli,https://api.sofascore.com/api/v1/player/958982/image,Italy,26/01/2001,F,190,Right,13300000
959003,Filip Stojilković,https://api.sofascore.com/api/v1/player/959003/image,Switzerland,03/01/2000,F,186,Both,2700000
959206,Rumarn Burrell,https://api.sofascore.com/api/v1/player/959206/image,Jamaica,15/12/2000,F,180,Right,5600000
959208,Matthew Pollock,https://api.sofascore.com/api/v1/player/959208/image,England,27/09/2001,D,190,Right,2200000
959506,Malte Kiilerich,https://api.sofascore.com/api/v1/player/959506/image,Denmark,,D,188,,
959584,Othman Jamal Eddin,https://api.sofascore.com/api/v1/player/959584/image,United Arab Emirates,,D,179,,
959591,Karlo Išasegi,https://api.sofascore.com/api/v1/player/959591/image,Croatia,,D,178,,
959592,Adrian Leon Barišić,https://api.sofascore.com/api/v1/player/959592/image,Bosnia & Herzegovina,18/07/2001,D,191,Right,3900000
959616,Tamar Svetlin,https://api.sofascore.com/api/v1/player/959616/image,Slovenia,29/07/2001,M,175,Right,2700000
959620,Nicolás Acevedo,https://api.sofascore.com/api/v1/player/959620/image,Uruguay,13/04/1999,M,173,Right,5600000
959628,Mats Wieffer,https://api.sofascore.com/api/v1/player/959628/image,Netherlands,15/11/1999,D,188,Right,24000000
959634,Luca Mack,https://api.sofascore.com/api/v1/player/959634/image,Germany,,M,186,,
959805,Quinten Timber,https://api.sofascore.com/api/v1/player/959805/image,Netherlands,16/06/2001,M,177,Right,24000000
959806,Kenneth Taylor,https://api.sofascore.com/api/v1/player/959806/image,Netherlands,15/05/2002,M,182,Left,26000000
959820,Óscar Gil,https://api.sofascore.com/api/v1/player/959820/image,Spain,,M,175,,
959865,Cedrik Freado Danha,https://api.sofascore.com/api/v1/player/959865/image,Sweden,,M,180,,
959872,Aitor Paredes,https://api.sofascore.com/api/v1/player/959872/image,Spain,28/04/2000,D,186,Right,7100000
959988,Mesut Özdemir,https://api.sofascore.com/api/v1/player/959988/image,Türkiye,,M,177,,
960006,Lucien Agoumé,https://api.sofascore.com/api/v1/player/960006/image,France,08/02/2002,M,185,Right,15500000
960016,Lautaro Guzmán,https://api.sofascore.com/api/v1/player/960016/image,Argentina,,M,173,,
960017,Lukas Petkov,https://api.sofascore.com/api/v1/player/960017/image,Bulgaria,31/10/2000,M,183,Both,3200000
960045,Roland Galčík,https://api.sofascore.com/api/v1/player/960045/image,Slovakia,29/07/2001,F,173,Left,405000
960080,Boulaye Dia,https://api.sofascore.com/api/v1/player/960080/image,Senegal,15/11/1996,F,180,Both,4900000
960114,Olivier Deman,https://api.sofascore.com/api/v1/player/960114/image,Belgium,05/04/2000,D,181,Left,3400000
960117,Laurits Bust,https://api.sofascore.com/api/v1/player/960117/image,Denmark,,D,186,,
960220,Matías Sen,https://api.sofascore.com/api/v1/player/960220/image,Argentina,28/10/1991,F,184,Right,295000
960297,Manuel Insaurralde,https://api.sofascore.com/api/v1/player/960297/image,Argentina,,M,176,,
960307,Louis Munteanu,https://api.sofascore.com/api/v1/player/960307/image,Romania,15/06/2002,F,184,Right,5200000
960335,Ryan Whitley,https://api.sofascore.com/api/v1/player/960335/image,England,,G,196,,
960401,Marvin Park,https://api.sofascore.com/api/v1/player/960401/image,Spain,06/03/2000,D,177,Right,1100000
960404,Dylan Levitt,https://api.sofascore.com/api/v1/player/960404/image,Wales,,M,181,,
960437,Noah Fadiga,https://api.sofascore.com/api/v1/player/960437/image,Senegal,02/12/1999,D,187,Both,1900000
960441,Charles De Ketelaere,https://api.sofascore.com/api/v1/player/960441/image,Belgium,09/03/2001,F,192,Left,32000000
961616,Calvin Raatsie,https://api.sofascore.com/api/v1/player/961616/image,Netherlands,,G,188,,
961647,Jhon Córdoba,https://api.sofascore.com/api/v1/player/961647/image,Colombia,14/07/2000,F,181,Right,1200000
961672,Melayro Bogarde,https://api.sofascore.com/api/v1/player/961672/image,Suriname,27/05/2002,M,184,Right,3800000
961673,Steven Van Der Sloot,https://api.sofascore.com/api/v1/player/961673/image,Netherlands,,D,175,,
961674,Tijs Velthuis,https://api.sofascore.com/api/v1/player/961674/image,Netherlands,,D,190,,
961677,Million Manhoef,https://api.sofascore.com/api/v1/player/961677/image,Netherlands,02/01/2002,M,179,Left,7600000
961678,Neraysho Kasanwirjo,https://api.sofascore.com/api/v1/player/961678/image,Netherlands,17/02/2002,D,185,Right,1400000
961684,Anass Salah-Eddine,https://api.sofascore.com/api/v1/player/961684/image,Morocco,17/01/2002,D,179,Left,11100000
961685,Dirk Wanner Proper,https://api.sofascore.com/api/v1/player/961685/image,Netherlands,23/02/2002,M,167,Right,1400000
961686,Syb Van Ottele,https://api.sofascore.com/api/v1/player/961686/image,Netherlands,,D,185,,
961689,Naoufal Bannis,https://api.sofascore.com/api/v1/player/961689/image,Morocco,,F,180,,
