Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Sassuolo vs Sampdoria","ALL","04/01/2023","16","2","32%","1.29","0","9","3","1","19","267","19","16","3","0","4","0","4","1","7","2","0","0","0","0","3","6","190","19","40","0","25/54 (46%)","4/10 (40%)","47%","12","35/82 (43%)","22/38 (58%)","0/6 (0%)","58%","19","14","0","24","0","3","0.55","0","0","0","13"
"Local - Sassuolo vs Sampdoria","1ST","04/01/2023","16","0","60%","0.10","0","3","1","3","0","271","7","9","0","0","0","0","3","0","1","2","0","0","0","0","0","0","224","10","30","0","16/25 (64%)","0/6 (0%)","50%","9","22/41 (54%)","9/21 (43%)","6/9 (67%)","57%","7","1","0","7","0","1","0","0","0","0","4"
"Visita - Sassuolo vs Sampdoria","1ST","04/01/2023","16","2","40%","1.18","0","8","0","1","0","173","12","7","1","0","3","0","4","1","6","2","0","0","0","0","3","4","135","7","17","0","11/26 (42%)","4/9 (44%)","50%","4","19/41 (46%)","12/21 (57%)","0/3 (0%)","58%","12","7","0","12","0","0","0","0","0","0","7"
"Local - Sassuolo vs Sampdoria","2ND","04/01/2023","16","1","76%","1.70","1","13","1","6","0","282","11","9","2","0","4","0","3","6","11","2","1","0","0","0","2","1","242","13","39","0","17/26 (65%)","3/19 (16%)","55%","4","25/41 (61%)","7/17 (41%)","6/9 (67%)","45%","11","3","0","3","0","1","0","0","0","0","3"
"Visita - Sassuolo vs Sampdoria","2ND","04/01/2023","16","0","24%","0.12","0","1","3","0","0","94","7","9","2","0","1","0","0","0","1","0","0","0","0","0","0","2","55","12","23","0","14/28 (50%)","0/1 (0%)","45%","8","16/41 (39%)","10/17 (59%)","0/3 (0%)","57%","7","7","0","12","0","3","0","0","0","0","6"
"Local - Spezia vs Atalanta","ALL","04/01/2023","16","2","35%","1.51","2","7","1","3","11","315","28","10","3","0","3","0","3","1","4","3","2","0","1","0","0","1","210","24","54","0","24/64 (38%)","4/11 (36%)","51%","12","47/85 (55%)","12/31 (39%)","9/20 (45%)","54%","28","12","0","32","0","1","-0.34","0","0","0","15"
"Visita - Spezia vs Atalanta","ALL","04/01/2023","16","2","65%","2.16","2","19","1","8","11","578","23","9","3","0","3","0","9","7","16","3","1","1","1","0","2","1","475","25","75","0","39/76 (51%)","11/36 (31%)","49%","15","38/85 (45%)","19/31 (61%)","6/19 (32%)","52%","23","14","0","16","0","1","-0.63","0","0","0","6"
"Local - Spezia vs Atalanta","1ST","04/01/2023","16","2","29%","1.34","2","4","1","1","0","136","17","5","0","0","3","0","0","1","2","2","2","0","1","0","0","0","87","11","17","0","11/32 (34%)","3/5 (60%)","56%","6","26/42 (62%)","9/21 (43%)","4/9 (44%)","59%","17","7","0","17","0","1","0","0","0","0","7"
"Visita - Spezia vs Atalanta","1ST","04/01/2023","16","0","71%","0.94","0","10","1","6","0","327","11","3","1","0","1","0","6","3","9","1","0","0","1","0","0","1","269","17","43","0","24/41 (59%)","7/19 (37%)","44%","8","16/42 (38%)","12/21 (57%)","2/11 (18%)","64%","11","7","0","3","0","1","0","0","0","0","1"
"Local - Spezia vs Atalanta","2ND","04/01/2023","16","0","41%","0.17","0","3","0","2","0","179","11","5","3","0","0","0","3","0","2","1","0","0","0","0","0","1","123","13","37","0","13/32 (41%)","1/6 (17%)","45%","6","21/43 (49%)","3/10 (30%)","5/11 (45%)","45%","11","5","0","15","0","0","0","0","0","0","8"
"Visita - Spezia vs Atalanta","2ND","04/01/2023","16","2","59%","1.22","2","9","0","2","0","251","12","6","2","0","2","0","3","4","7","2","1","1","0","0","2","0","206","8","32","0","15/35 (43%)","4/17 (24%)","55%","7","22/43 (51%)","7/10 (70%)","4/8 (50%)","42%","12","7","0","13","0","0","0","0","0","0","5"
"Local - Torino vs Hellas Verona","ALL","04/01/2023","16","1","67%","0.44","1","9","1","6","7","582","11","16","1","0","3","0","2","4","5","4","0","1","0","0","5","2","463","27","95","0","32/81 (40%)","3/20 (15%)","53%","9","33/55 (60%)","19/44 (43%)","6/9 (67%)","45%","11","4","0","11","0","1","-0.70","0","0","0","5"
"Visita - Torino vs Hellas Verona","ALL","04/01/2023","16","1","33%","0.91","3","10","2","3","17","290","12","7","1","0","2","0","6","2","7","3","1","2","0","0","0","0","180","13","58","0","30/65 (46%)","7/13 (54%)","47%","5","22/55 (40%)","25/44 (57%)","3/9 (33%)","67%","12","6","0","33","0","2","-0.56","0","0","0","11"
"Local - Torino vs Hellas Verona","1ST","04/01/2023","16","0","69%","0.22","0","4","0","3","0","300","6","8","0","0","1","0","1","2","2","2","0","0","0","0","2","2","245","11","41","0","18/41 (44%)","2/8 (25%)","48%","3","16/26 (62%)","6/20 (30%)","2/5 (40%)","50%","6","3","0","6","0","0","0","0","0","0","0"
"Visita - Torino vs Hellas Verona","1ST","04/01/2023","16","1","31%","0.28","1","2","1","2","0","135","6","3","0","0","1","0","0","1","1","1","1","0","0","0","0","0","79","7","29","0","14/30 (47%)","1/3 (33%)","52%","3","10/26 (38%)","14/20 (70%)","1/4 (25%)","67%","6","3","0","13","0","1","0","0","0","0","6"
"Local - Torino vs Hellas Verona","2ND","04/01/2023","16","1","64%","0.22","1","5","1","3","0","282","5","8","1","0","2","0","1","2","3","2","0","1","0","0","3","0","218","16","54","0","14/40 (35%)","1/12 (8%)","57%","6","17/29 (59%)","13/24 (54%)","4/4 (100%)","40%","5","1","0","5","0","1","0","0","0","0","5"
"Visita - Torino vs Hellas Verona","2ND","04/01/2023","16","0","36%","0.62","2","8","1","1","0","155","6","4","1","0","1","0","6","1","6","2","0","2","0","0","0","0","101","6","29","0","16/35 (46%)","6/10 (60%)","43%","2","12/29 (41%)","11/24 (46%)","2/5 (40%)","67%","6","3","0","20","0","1","0","0","0","0","5"
"Local - AS Roma vs Bologna","ALL","04/01/2023","16","1","39%","1.51","2","14","1","3","10","380","13","9","2","0","4","0","4","6","10","4","1","1","0","0","1","1","300","21","47","0","21/47 (45%)","1/7 (14%)","49%","12","27/62 (44%)","14/22 (64%)","5/13 (38%)","62%","13","10","0","19","0","1","0.02","0","0","0","10"
"Visita - AS Roma vs Bologna","ALL","04/01/2023","16","0","61%","0.79","1","11","3","3","10","597","20","7","3","0","2","0","3","6","6","5","0","1","0","0","1","1","506","23","52","0","40/61 (66%)","3/14 (21%)","51%","8","35/62 (56%)","8/22 (36%)","8/13 (62%)","65%","20","3","0","6","0","3","1.20","0","0","0","5"
"Local - AS Roma vs Bologna","1ST","04/01/2023","16","1","46%","1.20","1","10","0","2","0","228","7","6","1","0","3","0","3","4","8","2","1","0","0","0","1","0","193","6","17","0","10/21 (48%)","1/4 (25%)","51%","6","13/29 (45%)","7/10 (70%)","0/2 (0%)","57%","7","3","0","5","0","0","0","0","0","0","5"
"Visita - AS Roma vs Bologna","1ST","04/01/2023","16","0","54%","0.18","0","4","2","0","0","267","8","7","0","0","0","0","2","2","1","3","0","0","0","0","0","0","226","10","18","0","14/26 (54%)","1/5 (20%)","49%","6","16/29 (55%)","3/10 (30%)","1/2 (50%)","88%","8","1","0","2","0","2","0","0","0","0","3"
"Local - AS Roma vs Bologna","2ND","04/01/2023","16","0","31%","0.31","1","4","1","1","0","152","6","3","1","0","1","0","1","2","2","2","0","1","0","0","0","1","107","15","30","0","11/26 (42%)","0/3 (0%)","47%","6","14/33 (42%)","7/12 (58%)","5/11 (45%)","67%","6","7","0","14","0","1","0","0","0","0","5"
"Visita - AS Roma vs Bologna","2ND","04/01/2023","16","0","69%","0.62","1","7","1","3","0","330","12","0","3","0","2","0","1","4","5","2","0","1","0","0","1","1","280","13","34","0","26/35 (74%)","2/9 (22%)","53%","2","19/33 (58%)","5/12 (42%)","7/11 (64%)","50%","12","2","0","4","0","1","0","0","0","0","2"
"Local - Lecce vs Lazio","ALL","04/01/2023","16","2","40%","1.31","1","11","1","4","16","377","19","13","3","0","4","0","4","3","5","6","1","0","0","16","1","3","267","30","56","80/129 (62%)","23/65 (35%)","1/20 (5%)","44%","11","36/71 (51%)","7/26 (27%)","4/9 (44%)","53%","19","15","0","18","0","1","-0.24","1","0","0","8"
"Visita - Lecce vs Lazio","ALL","04/01/2023","16","1","60%","0.67","0","8","2","3","13","577","16","16","2","0","2","0","3","3","6","2","0","0","1","26","1","2","462","30","33","45/85 (53%)","24/38 (63%)","3/11 (27%)","56%","14","35/71 (49%)","19/26 (73%)","3/8 (38%)","69%","16","12","0","26","0","2","-0.80","0","0","0","5"
"Local - Lecce vs Lazio","1ST","04/01/2023","16","0","38%","0.04","0","2","1","2","0","171","12","8","1","0","0","0","1","1","0","2","0","0","0","0","1","1","117","15","21","0","9/31 (29%)","0/9 (0%)","49%","2","21/35 (60%)","3/14 (21%)","1/3 (33%)","50%","12","6","0","11","0","1","0","0","0","0","2"
"Visita - Lecce vs Lazio","1ST","04/01/2023","16","1","62%","0.58","0","6","0","2","0","283","4","8","1","0","2","0","2","2","4","2","0","0","1","0","1","1","234","12","16","0","18/21 (86%)","1/7 (14%)","51%","9","14/35 (40%)","11/14 (79%)","2/5 (40%)","75%","4","8","0","14","0","0","0","0","0","0","3"
"Local - Lecce vs Lazio","2ND","04/01/2023","16","2","42%","1.27","1","9","0","2","0","206","7","5","2","0","4","0","3","2","5","4","1","0","0","0","0","2","150","15","35","0","14/34 (41%)","1/11 (9%)","40%","9","15/36 (42%)","4/12 (33%)","3/6 (50%)","57%","7","9","0","7","0","0","0","0","0","0","6"
"Visita - Lecce vs Lazio","2ND","04/01/2023","16","0","58%","0.09","0","2","2","1","0","294","12","8","1","0","0","0","1","1","2","0","0","0","0","0","0","1","228","18","17","0","6/17 (35%)","2/4 (50%)","60%","5","21/36 (58%)","8/12 (67%)","1/3 (33%)","67%","12","4","0","12","0","2","0","0","0","0","2"
"Local - Cremonese vs Juventus","ALL","04/01/2023","16","0","44%","0.92","0","13","7","3","12","332","17","12","5","0","3","2","6","4","8","5","0","0","1","0","2","2","240","35","58","0","16/45 (36%)","2/17 (12%)","44%","16","30/77 (39%)","18/32 (56%)","1/10 (10%)","53%","17","10","0","14","0","7","1.70","0","0","0","13"
"Visita - Cremonese vs Juventus","ALL","04/01/2023","16","1","56%","1.63","2","19","3","8","12","425","25","12","3","0","8","0","8","3","9","10","0","2","1","0","5","2","344","30","54","0","38/65 (58%)","7/19 (37%)","56%","12","47/77 (61%)","14/32 (44%)","10/15 (67%)","64%","25","3","0","31","0","3","0.37","0","0","0","8"
"Local - Cremonese vs Juventus","1ST","04/01/2023","16","0","42%","0.47","0","5","2","1","0","177","11","6","0","0","1","0","3","1","3","2","0","0","1","0","1","2","134","17","23","0","3/21 (14%)","1/5 (20%)","45%","5","17/36 (47%)","5/13 (38%)","0/4 (0%)","45%","11","7","0","5","0","2","0","0","0","0","6"
"Visita - Cremonese vs Juventus","1ST","04/01/2023","16","0","58%","0.35","0","6","1","2","0","240","9","6","0","0","2","0","3","1","2","4","0","0","0","0","2","1","201","16","27","0","23/37 (62%)","2/7 (29%)","55%","7","19/36 (53%)","8/13 (62%)","4/8 (50%)","56%","9","1","0","8","0","1","0","0","0","0","4"
"Local - Cremonese vs Juventus","2ND","04/01/2023","16","0","46%","0.45","0","8","5","2","0","155","6","6","5","0","2","2","3","3","5","3","0","0","0","0","1","0","106","18","35","0","13/24 (54%)","1/12 (8%)","43%","11","13/41 (32%)","13/19 (68%)","1/6 (17%)","67%","6","3","0","9","0","5","0","0","0","0","7"
"Visita - Cremonese vs Juventus","2ND","04/01/2023","16","1","54%","1.28","2","13","2","6","0","185","16","6","3","0","6","0","5","2","7","6","0","2","1","0","3","1","143","14","27","0","15/28 (54%)","5/12 (42%)","57%","5","28/41 (68%)","6/19 (32%)","6/7 (86%)","69%","16","2","0","23","0","2","0","0","0","0","4"
"Local - Fiorentina vs Monza","ALL","04/01/2023","16","1","53%","1.63","1","22","2","9","11","417","15","12","1","0","6","0","10","6","15","7","0","1","0","0","4","1","349","19","64","0","32/52 (62%)","5/28 (18%)","52%","11","33/64 (52%)","10/18 (56%)","6/10 (60%)","47%","15","10","0","5","0","2","-0.23","0","0","0","8"
"Visita - Fiorentina vs Monza","ALL","04/01/2023","16","1","47%","1.69","2","10","5","1","13","382","15","10","3","0","3","0","5","2","10","0","1","1","0","0","1","4","297","19","34","0","27/58 (47%)","4/10 (40%)","48%","10","31/64 (48%)","8/18 (44%)","6/11 (55%)","73%","15","7","0","23","0","5","-0.12","0","0","0","13"
"Local - Fiorentina vs Monza","1ST","04/01/2023","16","1","52%","0.60","0","10","0","3","0","218","4","7","0","0","3","0","4","3","6","4","0","0","0","0","2","0","188","7","31","0","17/26 (65%)","0/10 (0%)","58%","6","15/31 (48%)","8/9 (89%)","4/5 (80%)","25%","4","5","0","1","0","0","0","0","0","0","4"
"Visita - Fiorentina vs Monza","1ST","04/01/2023","16","0","48%","0.58","1","4","2","0","0","201","7","7","0","0","0","0","2","2","4","0","0","1","0","0","1","3","155","8","12","0","11/32 (34%)","2/4 (50%)","42%","4","16/31 (52%)","1/9 (11%)","2/2 (100%)","71%","7","3","0","10","0","2","0","0","0","0","6"
"Local - Fiorentina vs Monza","2ND","04/01/2023","16","0","53%","1.03","1","12","2","6","0","199","11","5","1","0","3","0","6","3","9","3","0","1","0","0","2","1","161","12","33","0","15/26 (58%)","5/18 (28%)","48%","5","18/33 (55%)","2/9 (22%)","2/5 (40%)","55%","11","5","0","4","0","2","0","0","0","0","4"
"Visita - Fiorentina vs Monza","2ND","04/01/2023","16","1","47%","1.11","1","6","3","1","0","181","8","3","3","0","3","0","3","0","6","0","1","0","0","0","0","1","142","11","22","0","16/26 (62%)","2/6 (33%)","52%","6","15/33 (45%)","7/9 (78%)","4/9 (44%)","75%","8","4","0","13","0","3","0","0","0","0","7"
"Local - Inter vs SSC Napoli","ALL","04/01/2023","16","1","36%","1.42","3","6","2","5","12","338","21","7","3","0","1","0","5","0","5","1","1","2","1","19","2","4","269","20","40","52/80 (65%)","26/50 (52%)","4/15 (27%)","52%","7","32/63 (51%)","13/23 (57%)","4/6 (67%)","48%","21","13","0","15","0","2","0.57","0","1","0","7"
"Visita - Inter vs SSC Napoli","ALL","04/01/2023","16","0","64%","0.91","1","9","0","4","7","605","9","12","2","0","2","0","4","3","8","1","0","1","0","22","1","2","526","34","66","129/163 (79%)","44/66 (67%)","4/17 (24%)","48%","8","31/63 (49%)","10/23 (43%)","10/23 (43%)","56%","9","11","0","12","0","0","-0.26","0","0","0","6"
"Local - Inter vs SSC Napoli","1ST","04/01/2023","16","0","35%","0.86","2","4","0","1","0","177","8","4","1","0","0","0","4","0","3","1","0","2","1","0","0","3","149","8","16","0","7/17 (41%)","1/3 (33%)","61%","3","14/24 (58%)","3/4 (75%)","2/2 (100%)","63%","8","6","0","3","0","0","0","0","0","0","4"
"Visita - Inter vs SSC Napoli","1ST","04/01/2023","16","0","65%","0.36","0","4","0","3","0","329","3","4","0","0","0","0","2","2","3","1","0","0","0","0","0","2","302","15","38","0","25/33 (76%)","2/10 (20%)","39%","2","10/24 (42%)","1/4 (25%)","3/9 (33%)","67%","3","6","0","1","0","0","0","0","0","0","3"
"Local - Inter vs SSC Napoli","2ND","04/01/2023","16","1","38%","0.56","1","2","2","4","0","161","13","3","2","0","1","0","1","0","2","0","1","0","0","0","2","1","120","12","24","0","19/33 (58%)","3/12 (25%)","48%","4","18/39 (46%)","10/19 (53%)","2/4 (50%)","38%","13","7","0","12","0","2","0","0","0","0","3"
"Visita - Inter vs SSC Napoli","2ND","04/01/2023","16","0","62%","0.55","1","5","0","1","0","276","6","8","2","0","2","0","2","1","5","0","0","1","0","0","1","0","224","19","28","0","19/33 (58%)","2/7 (29%)","52%","6","21/39 (54%)","9/19 (47%)","7/14 (50%)","50%","6","5","0","11","0","0","0","0","0","0","3"
"Local - Udinese vs Empoli","ALL","04/01/2023","16","1","60%","1.95","1","21","0","8","15","498","25","14","2","0","3","1","10","8","9","12","0","1","0","0","5","0","441","19","59","0","34/47 (72%)","10/38 (26%)","59%","14","50/89 (56%)","11/14 (79%)","11/19 (58%)","56%","25","5","0","10","0","0","-0.20","0","0","0","6"
"Visita - Udinese vs Empoli","ALL","04/01/2023","16","1","40%","0.43","1","6","3","1","14","344","22","13","3","1","1","0","0","5","4","2","1","0","1","0","0","2","273","16","36","0","22/48 (46%)","1/4 (25%)","41%","13","39/89 (44%)","3/14 (21%)","4/16 (25%)","73%","22","3","0","26","0","3","-0.40","0","0","0","13"
"Local - Udinese vs Empoli","1ST","04/01/2023","16","0","61%","1.11","1","11","0","6","0","249","12","7","1","0","2","1","6","3","4","7","0","1","0","0","4","0","221","12","34","0","18/27 (67%)","4/19 (21%)","54%","5","23/44 (52%)","4/6 (67%)","4/9 (44%)","50%","12","3","0","2","0","0","0","0","0","0","2"
"Visita - Udinese vs Empoli","1ST","04/01/2023","16","1","39%","0.31","1","2","3","0","0","167","10","7","1","0","1","0","0","1","2","0","1","0","1","0","0","2","132","7","19","0","14/25 (56%)","0/0 (0%)","46%","8","21/44 (48%)","2/6 (33%)","4/8 (50%)","90%","10","2","0","12","0","3","0","0","0","0","7"
"Local - Udinese vs Empoli","2ND","04/01/2023","16","1","59%","0.84","0","10","0","2","0","249","13","7","1","0","1","0","4","5","5","5","0","0","0","0","1","0","220","7","25","0","16/20 (80%)","6/19 (32%)","64%","9","27/45 (60%)","7/8 (88%)","7/10 (70%)","62%","13","2","0","8","0","0","0","0","0","0","4"
"Visita - Udinese vs Empoli","2ND","04/01/2023","16","0","41%","0.12","0","4","0","1","0","177","12","6","2","1","0","0","0","4","2","2","0","0","0","0","0","0","141","9","17","0","8/23 (35%)","1/4 (25%)","36%","5","18/45 (40%)","1/8 (13%)","0/8 (0%)","58%","12","1","0","14","0","0","0","0","0","0","6"
"Local - Fiorentina vs Sassuolo","ALL","07/01/2023","17","2","53%","2.63","5","15","3","6","14","411","13","8","4","0","5","0","6","4","11","4","2","3","1","0","2","1","311","23","54","0","31/64 (48%)","7/18 (39%)","48%","16","29/69 (42%)","17/26 (65%)","8/15 (53%)","77%","13","5","0","5","0","3","0.43","0","0","0","10"
"Visita - Fiorentina vs Sassuolo","ALL","07/01/2023","17","1","47%","1.72","2","16","2","3","9","372","23","13","3","0","4","0","6","6","9","7","1","1","0","0","2","1","273","18","38","0","25/68 (37%)","2/7 (29%)","52%","6","40/69 (58%)","9/26 (35%)","4/11 (36%)","61%","23","7","0","18","0","2","0.33","0","0","0","15"
"Local - Fiorentina vs Sassuolo","1ST","07/01/2023","17","0","57%","0.55","0","6","3","4","0","220","6","4","1","0","0","0","4","2","3","3","0","0","0","0","1","0","170","14","28","0","16/31 (52%)","4/9 (44%)","46%","7","13/31 (42%)","6/10 (60%)","3/5 (60%)","67%","6","1","0","1","0","3","0","0","0","0","6"
"Visita - Fiorentina vs Sassuolo","1ST","07/01/2023","17","0","43%","0.71","1","10","0","2","0","169","9","7","2","0","3","0","5","2","5","5","0","1","0","0","1","0","130","6","13","0","12/31 (39%)","2/4 (50%)","54%","3","18/31 (58%)","4/10 (40%)","2/5 (40%)","44%","9","6","0","10","0","0","0","0","0","0","8"
"Local - Fiorentina vs Sassuolo","2ND","07/01/2023","17","2","49%","2.08","5","9","0","2","0","191","7","4","3","0","5","0","2","2","8","1","2","3","1","0","1","1","141","9","26","0","15/33 (45%)","3/9 (33%)","50%","9","16/38 (42%)","11/16 (69%)","5/10 (50%)","86%","7","4","0","4","0","0","0","0","0","0","4"
"Visita - Fiorentina vs Sassuolo","2ND","07/01/2023","17","1","51%","1.01","1","6","2","1","0","203","14","6","1","0","1","0","1","4","4","2","1","0","0","0","1","1","143","12","25","0","13/37 (35%)","0/3 (0%)","50%","3","22/38 (58%)","5/16 (31%)","2/6 (33%)","71%","14","1","0","8","0","2","0","0","0","0","7"
"Local - Juventus vs Udinese","ALL","07/01/2023","17","1","51%","2.45","3","14","3","6","16","462","19","12","1","0","4","0","7","3","11","3","1","2","4","0","2","3","391","20","64","0","19/42 (45%)","4/22 (18%)","56%","6","37/72 (51%)","15/21 (71%)","6/14 (43%)","42%","19","4","0","16","0","3","0.38","0","0","0","11"
"Visita - Juventus vs Udinese","ALL","07/01/2023","17","0","49%","0.54","0","11","3","4","13","454","14","16","2","0","3","0","3","5","5","6","0","0","0","0","4","0","392","17","54","0","36/55 (65%)","4/21 (19%)","44%","10","35/72 (49%)","6/21 (29%)","5/14 (36%)","64%","14","6","0","23","0","3","0.71","0","0","0","10"
"Local - Juventus vs Udinese","1ST","07/01/2023","17","0","46%","0.98","2","7","2","2","0","215","10","3","1","0","2","0","4","1","4","3","0","2","2","0","1","2","180","8","25","0","5/18 (28%)","3/12 (25%)","51%","2","16/36 (44%)","9/13 (69%)","3/9 (33%)","30%","10","2","0","11","0","2","0","0","0","0","7"
"Visita - Juventus vs Udinese","1ST","07/01/2023","17","0","54%","0.15","0","5","2","4","0","251","8","7","0","0","2","0","1","2","2","3","0","0","0","0","1","0","218","9","33","0","18/27 (67%)","3/14 (21%)","49%","5","20/36 (56%)","4/13 (31%)","5/10 (50%)","75%","8","4","0","8","0","2","0","0","0","0","5"
"Local - Juventus vs Udinese","2ND","07/01/2023","17","1","55%","1.47","1","7","1","4","0","247","9","9","0","0","2","0","3","2","7","0","1","0","2","0","1","1","211","12","39","0","14/24 (58%)","1/10 (10%)","61%","4","21/36 (58%)","6/8 (75%)","3/5 (60%)","56%","9","2","0","5","0","1","0","0","0","0","4"
"Visita - Juventus vs Udinese","2ND","07/01/2023","17","0","45%","0.39","0","6","1","0","0","203","6","9","2","0","1","0","2","3","3","3","0","0","0","0","3","0","174","8","21","0","18/28 (64%)","1/7 (14%)","39%","5","15/36 (42%)","2/8 (25%)","0/4 (0%)","50%","6","2","0","15","0","1","0","0","0","0","5"
"Local - Monza vs Inter","ALL","07/01/2023","17","2","55%","1.50","3","13","1","3","14","513","17","17","0","0","4","0","6","3","10","3","0","3","0","26","3","0","425","22","41","84/113 (74%)","37/63 (59%)","9/19 (47%)","60%","7","41/70 (59%)","11/17 (65%)","7/11 (64%)","65%","17","6","0","11","0","1","-0.56","0","0","0","7"
"Visita - Monza vs Inter","ALL","07/01/2023","17","2","45%","1.73","3","11","3","5","20","423","11","14","3","0","3","1","7","1","9","2","2","1","0","17","4","3","348","17","57","76/110 (69%)","33/55 (60%)","5/19 (26%)","40%","7","29/70 (41%)","6/17 (35%)","4/14 (29%)","55%","11","8","0","16","0","3","-0.71","0","0","0","6"
"Local - Monza vs Inter","1ST","07/01/2023","17","1","49%","0.91","2","4","1","1","0","223","5","6","0","0","1","0","3","0","3","1","0","2","0","0","1","0","180","9","15","0","19/34 (56%)","3/6 (50%)","51%","4","14/28 (50%)","4/7 (57%)","3/5 (60%)","80%","5","4","0","6","0","1","0","0","0","0","3"
"Visita - Monza vs Inter","1ST","07/01/2023","17","2","51%","1.35","2","8","0","5","0","229","6","7","0","0","3","0","4","1","6","2","2","0","0","0","1","3","199","9","28","0","25/35 (71%)","4/10 (40%)","49%","3","14/28 (50%)","3/7 (43%)","1/3 (33%)","33%","6","2","0","6","0","0","0","0","0","0","3"
"Local - Monza vs Inter","2ND","07/01/2023","17","1","60%","0.60","1","9","0","2","0","290","12","11","0","0","3","0","3","3","7","2","0","1","0","0","2","0","245","13","26","0","18/29 (62%)","6/13 (46%)","65%","3","27/42 (64%)","7/10 (70%)","4/6 (67%)","58%","12","2","0","5","0","0","0","0","0","0","4"
"Visita - Monza vs Inter","2ND","07/01/2023","17","0","40%","0.39","1","3","3","0","0","194","5","7","3","0","0","1","3","0","3","0","0","1","0","0","3","0","149","8","29","0","8/20 (40%)","1/9 (11%)","35%","4","15/42 (36%)","3/10 (30%)","3/11 (27%)","80%","5","6","0","10","0","3","0","0","0","0","3"
"Local - Salernitana vs Torino","ALL","08/01/2023","17","1","38%","0.79","0","11","7","6","10","315","11","15","2","0","4","0","3","4","7","4","0","0","1","0","2","1","220","13","37","0","19/66 (29%)","2/17 (12%)","45%","5","28/50 (56%)","8/30 (27%)","2/4 (50%)","73%","11","8","0","21","0","7","1.45","0","0","0","14"
"Visita - Salernitana vs Torino","ALL","08/01/2023","17","1","62%","2.29","4","23","3","7","15","505","7","10","3","0","8","2","8","7","17","6","1","3","1","0","1","1","409","25","68","0","22/55 (40%)","8/26 (31%)","55%","3","22/50 (44%)","22/30 (73%)","5/13 (38%)","71%","7","3","0","13","0","3","-0.12","0","0","0","7"
"Local - Salernitana vs Torino","1ST","08/01/2023","17","0","37%","0.31","0","6","5","5","0","154","5","7","1","0","1","0","2","3","4","2","0","0","1","0","0","0","107","4","15","0","9/35 (26%)","1/10 (10%)","49%","3","13/23 (57%)","5/14 (36%)","1/3 (33%)","40%","5","3","0","12","0","5","0","0","0","0","7"
"Visita - Salernitana vs Torino","1ST","08/01/2023","17","1","63%","1.82","4","14","1","5","0","256","5","2","1","0","6","1","4","4","11","3","1","3","1","0","1","1","208","11","33","0","9/25 (36%)","5/17 (29%)","51%","2","10/23 (43%)","9/14 (64%)","3/6 (50%)","60%","5","1","0","5","0","1","0","0","0","0","3"
"Local - Salernitana vs Torino","2ND","08/01/2023","17","1","40%","0.48","0","5","2","1","0","161","6","8","1","0","3","0","1","1","3","2","0","0","0","0","2","1","113","9","22","0","10/31 (32%)","1/7 (14%)","42%","2","15/27 (56%)","3/16 (19%)","1/1 (100%)","100%","6","5","0","9","0","2","0","0","0","0","7"
"Visita - Salernitana vs Torino","2ND","08/01/2023","17","0","60%","0.48","0","9","2","2","0","249","2","8","2","0","2","1","4","3","6","3","0","0","0","0","0","0","201","14","35","0","13/30 (43%)","3/9 (33%)","58%","1","12/27 (44%)","13/16 (81%)","2/7 (29%)","100%","2","2","0","8","0","2","0","0","0","0","4"
"Local - Lazio vs Empoli","ALL","08/01/2023","17","2","54%","0.93","0","18","0","10","17","589","18","10","4","0","4","1","8","6","10","8","0","0","0","0","2","2","524","10","51","0","44/57 (77%)","6/22 (27%)","49%","6","33/70 (47%)","7/12 (58%)","5/12 (42%)","44%","18","2","0","8","0","0","-1.58","0","0","0","4"
"Visita - Lazio vs Empoli","ALL","08/01/2023","17","2","46%","0.60","1","5","2","3","10","506","13","17","1","0","2","0","1","2","4","1","0","1","0","0","1","1","449","11","33","0","26/36 (72%)","3/13 (23%)","51%","10","37/70 (53%)","5/12 (42%)","7/15 (47%)","46%","13","6","0","16","0","2","-0.92","0","0","0","10"
"Local - Lazio vs Empoli","1ST","08/01/2023","17","1","53%","0.45","0","11","0","5","0","307","7","6","1","0","2","0","5","4","6","5","0","0","0","0","0","1","280","3","23","0","25/30 (83%)","3/9 (33%)","52%","3","14/28 (50%)","3/5 (60%)","1/3 (33%)","14%","7","1","0","1","0","0","0","0","0","0","2"
"Visita - Lazio vs Empoli","1ST","08/01/2023","17","0","47%","0.00","0","0","1","0","0","277","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247","7","20","0","17/22 (77%)","0/2 (0%)","48%","4","14/28 (50%)","2/5 (40%)","3/6 (50%)","40%","5","4","0","8","0","1","0","0","0","0","8"
