Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Paris Saint-Germain vs Troyes","1ST","08/05/2022","36","2","63%","0","2","8","0","3","0","345","12","11","0","0","5","1","3","0","6","2","2","0","0","0","2","1","319","5","22","0","9/13 (69%)","2/3 (67%)","53%","4","27/49 (55%)","1/4 (25%)","4/9 (44%)","42%","12","2","0","10","0","0","0","0","0","0","4"
"Visita - Paris Saint-Germain vs Troyes","1ST","08/05/2022","36","1","37%","0","2","6","3","3","0","191","9","6","0","0","1","0","3","2","3","3","0","2","0","0","3","0","163","10","11","0","8/11 (73%)","2/13 (15%)","47%","5","22/49 (45%)","3/4 (75%)","7/14 (50%)","56%","9","5","0","3","0","3","0","0","0","0","2"
"Local - Paris Saint-Germain vs Troyes","2ND","08/05/2022","36","0","65%","0","0","9","1","4","0","289","9","7","1","0","2","1","4","3","4","5","0","0","0","0","0","1","263","5","40","0","8/15 (53%)","3/10 (30%)","55%","5","18/35 (51%)","8/12 (67%)","4/9 (44%)","56%","9","0","0","2","0","1","0","0","0","0","1"
"Visita - Paris Saint-Germain vs Troyes","2ND","08/05/2022","36","1","35%","0","1","3","2","1","0","157","10","4","2","0","2","0","1","0","1","2","1","0","0","0","1","1","128","6","12","0","14/25 (56%)","1/3 (33%)","45%","5","17/35 (49%)","4/12 (33%)","3/7 (43%)","30%","10","3","0","8","0","2","0","0","0","0","10"
"Local - Nice vs Saint-Étienne","ALL","11/05/2022","36","4","63%","0","1","14","4","2","10","535","25","13","2","0","7","0","4","3","10","4","1","0","2","0","6","4","442","26","66","0","26/56 (46%)","6/15 (40%)","56%","10","43/81 (53%)","18/28 (64%)","5/15 (33%)","56%","25","7","0","9","0","4","0","0","0","0","7"
"Visita - Nice vs Saint-Étienne","ALL","11/05/2022","36","2","37%","0","3","12","3","2","13","305","20","9","3","0","6","0","3","3","10","2","1","2","3","0","2","1","224","20","47","0","19/56 (34%)","5/15 (33%)","44%","11","38/81 (47%)","10/28 (36%)","9/23 (39%)","70%","20","21","0","18","0","3","0","0","0","0","7"
"Local - Nice vs Saint-Étienne","1ST","11/05/2022","36","0","68%","0","0","5","1","1","0","311","17","6","1","0","2","0","1","2","3","2","0","0","0","0","2","4","260","17","40","0","8/24 (33%)","4/8 (50%)","60%","7","27/47 (57%)","10/15 (67%)","4/8 (50%)","65%","17","1","0","2","0","1","0","0","0","0","3"
"Visita - Nice vs Saint-Étienne","1ST","11/05/2022","36","2","32%","0","1","6","2","0","0","143","11","4","1","0","3","0","1","2","6","0","1","0","1","0","0","0","102","9","21","0","7/30 (23%)","2/5 (40%)","40%","6","20/47 (43%)","5/15 (33%)","5/16 (31%)","64%","11","10","0","8","0","2","0","0","0","0","4"
"Local - Nice vs Saint-Étienne","2ND","11/05/2022","36","4","58%","0","1","9","3","1","0","224","8","7","1","0","5","0","3","1","7","2","1","0","2","0","4","0","182","9","26","0","18/32 (56%)","2/7 (29%)","51%","3","16/34 (47%)","8/13 (62%)","1/7 (14%)","38%","8","6","0","7","0","3","0","0","0","0","4"
"Visita - Nice vs Saint-Étienne","2ND","11/05/2022","36","0","42%","0","2","6","1","2","0","162","9","5","2","0","3","0","2","1","4","2","0","2","2","0","2","1","122","11","26","0","12/26 (46%)","3/10 (30%)","49%","5","18/34 (53%)","5/13 (38%)","4/7 (57%)","78%","9","11","0","10","0","1","0","0","0","0","3"
"Local - Nantes vs Stade Rennais","ALL","11/05/2022","36","2","30%","0","1","9","4","5","13","276","10","9","2","0","3","0","4","2","4","5","1","0","0","0","1","1","217","14","54","0","37/61 (61%)","3/16 (19%)","50%","11","29/71 (41%)","20/27 (74%)","10/18 (56%)","60%","10","10","0","25","0","4","0","0","0","0","12"
"Visita - Nantes vs Stade Rennais","ALL","11/05/2022","36","1","70%","0","1","17","1","5","9","673","19","13","1","0","5","1","6","6","11","6","0","1","0","0","4","0","609","24","74","0","47/65 (72%)","5/24 (21%)","50%","5","42/71 (59%)","7/27 (26%)","11/16 (69%)","47%","19","9","0","12","0","1","0","0","0","0","4"
"Local - Nantes vs Stade Rennais","1ST","11/05/2022","36","1","36%","0","1","4","1","3","0","182","6","3","0","0","1","0","2","1","2","2","1","0","0","0","0","0","151","4","34","0","25/35 (71%)","2/9 (22%)","52%","8","13/31 (42%)","12/17 (71%)","4/6 (67%)","33%","6","3","0","7","0","1","0","0","0","0","8"
"Visita - Nantes vs Stade Rennais","1ST","11/05/2022","36","1","64%","0","0","8","0","3","0","325","10","5","0","0","2","1","3","3","6","2","0","0","0","0","1","0","289","13","35","0","26/37 (70%)","2/9 (22%)","48%","3","18/31 (58%)","5/17 (29%)","3/6 (50%)","30%","10","5","0","8","0","0","0","0","0","0","2"
"Local - Nantes vs Stade Rennais","2ND","11/05/2022","36","1","22%","0","0","5","3","2","0","94","4","6","2","0","2","0","2","1","2","3","0","0","0","0","1","1","66","10","20","0","12/26 (46%)","1/7 (14%)","48%","3","16/40 (40%)","8/10 (80%)","6/12 (50%)","100%","4","7","0","18","0","3","0","0","0","0","4"
"Visita - Nantes vs Stade Rennais","2ND","11/05/2022","36","0","78%","0","1","9","1","2","0","348","9","8","1","0","3","0","3","3","5","4","0","1","0","0","3","0","320","11","39","0","21/28 (75%)","3/15 (20%)","52%","2","24/40 (60%)","2/10 (20%)","8/10 (80%)","67%","9","4","0","4","0","1","0","0","0","0","2"
"Local - AS Monaco vs Stade Brestois","ALL","14/05/2022","37","4","57%","0","5","25","3","10","10","473","25","11","2","0","9","1","11","5","21","4","3","2","0","0","5","2","384","25","71","0","20/37 (54%)","10/27 (37%)","59%","9","45/74 (61%)","18/33 (55%)","9/15 (60%)","68%","25","5","0","13","0","3","0","0","0","0","4"
"Visita - AS Monaco vs Stade Brestois","ALL","14/05/2022","37","2","43%","0","3","10","4","5","12","373","15","10","1","0","5","1","4","1","9","1","2","1","0","0","1","3","298","13","33","0","30/69 (43%)","3/9 (33%)","41%","18","29/74 (39%)","15/33 (45%)","4/11 (36%)","67%","15","13","0","33","0","4","0","0","0","0","12"
"Local - AS Monaco vs Stade Brestois","1ST","14/05/2022","37","1","65%","0","1","13","3","6","0","276","13","4","1","0","3","1","7","3","10","3","1","0","0","0","2","1","224","11","42","0","8/16 (50%)","5/12 (42%)","60%","6","21/36 (58%)","12/19 (63%)","4/8 (50%)","54%","13","2","0","10","0","3","0","0","0","0","2"
"Visita - AS Monaco vs Stade Brestois","1ST","14/05/2022","37","2","35%","0","3","7","1","5","0","152","10","3","1","0","5","1","1","1","6","1","2","1","0","0","1","2","116","7","13","0","14/36 (39%)","1/5 (20%)","40%","10","15/36 (42%)","7/19 (37%)","2/5 (40%)","50%","10","9","0","21","0","1","0","0","0","0","7"
"Local - AS Monaco vs Stade Brestois","2ND","14/05/2022","37","3","48%","0","4","12","0","4","0","197","12","7","1","0","6","0","4","2","11","1","2","2","0","0","3","1","160","14","29","0","12/21 (57%)","5/15 (33%)","58%","3","24/38 (63%)","6/14 (43%)","5/7 (71%)","83%","12","3","0","3","0","0","0","0","0","0","2"
"Visita - AS Monaco vs Stade Brestois","2ND","14/05/2022","37","0","52%","0","0","3","3","0","0","221","5","7","0","0","0","0","3","0","3","0","0","0","0","0","0","1","182","6","20","0","16/33 (48%)","2/4 (50%)","42%","8","14/38 (37%)","8/14 (57%)","2/6 (33%)","100%","5","4","0","12","0","3","0","0","0","0","5"
"Local - Bordeaux vs Lorient","ALL","14/05/2022","37","0","48%","0","2","14","2","3","10","431","17","10","4","1","1","0","10","3","9","5","0","2","1","0","1","0","328","25","57","0","38/68 (56%)","6/18 (33%)","53%","7","40/81 (49%)","19/31 (61%)","13/29 (45%)","71%","17","9","0","12","0","2","0","0","0","0","11"
"Visita - Bordeaux vs Lorient","ALL","14/05/2022","37","0","52%","0","1","13","1","1","11","482","23","10","4","0","2","0","4","7","7","6","0","1","0","0","0","0","391","25","57","0","45/83 (54%)","4/14 (29%)","47%","5","41/81 (51%)","12/31 (39%)","8/20 (40%)","61%","23","10","0","23","0","1","0","0","0","0","8"
"Local - Bordeaux vs Lorient","1ST","14/05/2022","37","0","45%","0","0","4","1","1","0","234","8","4","1","0","1","0","3","0","3","1","0","0","0","0","0","0","179","16","27","0","21/41 (51%)","2/8 (25%)","45%","6","19/44 (43%)","5/9 (56%)","7/16 (44%)","50%","8","4","0","9","0","1","0","0","0","0","5"
"Visita - Bordeaux vs Lorient","1ST","14/05/2022","37","0","55%","0","1","9","1","0","0","289","15","4","1","0","1","0","2","6","5","4","0","1","0","0","0","0","242","15","37","0","20/40 (50%)","3/10 (30%)","55%","3","25/44 (57%)","4/9 (44%)","6/11 (55%)","60%","15","7","0","10","0","1","0","0","0","0","2"
"Local - Bordeaux vs Lorient","2ND","14/05/2022","37","0","51%","0","2","10","1","2","0","197","9","6","3","1","0","0","7","3","6","4","0","2","1","0","1","0","149","9","30","0","17/27 (63%)","4/10 (40%)","59%","1","21/37 (57%)","14/22 (64%)","6/13 (46%)","89%","9","5","0","3","0","1","0","0","0","0","6"
"Visita - Bordeaux vs Lorient","2ND","14/05/2022","37","0","49%","0","0","4","0","1","0","193","8","6","3","0","1","0","2","1","2","2","0","0","0","0","0","0","149","10","20","0","25/43 (58%)","1/4 (25%)","41%","2","16/37 (43%)","8/22 (36%)","2/9 (22%)","63%","8","3","0","13","0","0","0","0","0","0","6"
"Local - Metz vs Angers","ALL","14/05/2022","37","1","46%","0","1","7","4","1","17","369","12","15","3","0","2","0","4","1","3","4","1","0","0","0","2","2","286","20","56","0","35/58 (60%)","2/9 (22%)","51%","10","36/78 (46%)","19/29 (66%)","9/16 (56%)","33%","12","10","0","22","0","4","0","0","0","0","14"
"Visita - Metz vs Angers","ALL","14/05/2022","37","0","54%","0","1","11","1","4","18","430","17","16","1","0","4","0","7","0","4","7","0","1","0","0","7","0","350","16","59","0","20/51 (39%)","5/25 (20%)","49%","5","42/78 (54%)","10/29 (34%)","9/16 (56%)","53%","17","12","0","10","0","1","0","0","0","0","8"
"Local - Metz vs Angers","1ST","14/05/2022","37","0","50%","0","0","5","1","1","0","233","3","7","1","0","1","0","3","1","2","3","0","0","0","0","2","1","186","13","29","0","22/35 (63%)","1/5 (20%)","47%","5","14/36 (39%)","10/15 (67%)","4/10 (40%)","33%","3","6","0","6","0","1","0","0","0","0","6"
"Visita - Metz vs Angers","1ST","14/05/2022","37","0","50%","0","0","3","1","1","0","231","11","6","1","0","1","0","2","0","0","3","0","0","0","0","1","0","182","6","39","0","10/27 (37%)","0/7 (0%)","53%","0","22/36 (61%)","5/15 (33%)","5/8 (63%)","73%","11","6","0","6","0","1","0","0","0","0","6"
"Local - Metz vs Angers","2ND","14/05/2022","37","1","39%","0","1","2","3","0","0","136","9","8","2","0","1","0","1","0","1","1","1","0","0","0","0","1","100","7","27","0","13/23 (57%)","1/4 (25%)","55%","5","22/42 (52%)","9/14 (64%)","5/6 (83%)","33%","9","4","0","16","0","3","0","0","0","0","8"
"Visita - Metz vs Angers","2ND","14/05/2022","37","0","61%","0","1","8","0","3","0","199","6","10","0","0","3","0","5","0","4","4","0","1","0","0","6","0","168","10","20","0","10/24 (42%)","5/18 (28%)","45%","5","20/42 (48%)","5/14 (36%)","4/8 (50%)","17%","6","6","0","4","0","0","0","0","0","0","2"
"Local - Montpellier vs Paris Saint-Germain","ALL","14/05/2022","37","0","30%","0","0","10","5","0","9","308","20","7","2","0","3","1","4","3","2","8","0","0","0","0","2","4","251","17","30","0","16/36 (44%)","1/7 (14%)","43%","10","34/78 (44%)","4/10 (40%)","7/13 (54%)","70%","20","12","0","7","0","5","0","0","0","0","10"
"Visita - Montpellier vs Paris Saint-Germain","ALL","14/05/2022","37","4","70%","0","3","15","3","2","7","736","16","9","4","0","9","1","5","1","11","4","2","1","1","0","2","4","675","18","71","0","54/65 (83%)","4/6 (67%)","57%","9","44/78 (56%)","6/10 (60%)","19/30 (63%)","69%","16","11","0","8","0","3","0","0","0","0","8"
"Local - Montpellier vs Paris Saint-Germain","1ST","14/05/2022","37","0","31%","0","0","4","4","0","0","182","9","4","1","0","2","0","2","0","1","3","0","0","0","0","1","2","148","8","18","0","9/20 (45%)","0/3 (0%)","51%","3","15/32 (47%)","3/3 (100%)","2/4 (50%)","78%","9","6","0","5","0","4","0","0","0","0","5"
"Visita - Montpellier vs Paris Saint-Germain","1ST","14/05/2022","37","3","69%","0","2","11","2","1","0","404","5","2","1","0","7","1","3","1","8","3","1","1","1","0","1","3","375","8","40","0","27/34 (79%)","3/4 (75%)","49%","4","17/32 (53%)","0/3 (0%)","10/15 (67%)","80%","5","7","0","5","0","2","0","0","0","0","4"
"Local - Montpellier vs Paris Saint-Germain","2ND","14/05/2022","37","0","28%","0","0","6","1","0","0","126","11","3","1","0","1","1","2","3","1","5","0","0","0","0","1","2","103","9","12","0","7/16 (44%)","1/4 (25%)","38%","7","19/46 (41%)","1/7 (14%)","5/9 (56%)","64%","11","6","0","2","0","1","0","0","0","0","5"
"Visita - Montpellier vs Paris Saint-Germain","2ND","14/05/2022","37","1","72%","0","1","4","1","1","0","332","11","7","3","0","2","0","2","0","3","1","1","0","0","0","1","1","300","10","31","0","27/31 (87%)","1/2 (50%)","62%","5","27/46 (59%)","6/7 (86%)","9/15 (60%)","64%","11","4","0","3","0","1","0","0","0","0","4"
"Local - Nice vs Lille","ALL","14/05/2022","37","1","59%","0","0","16","2","10","11","497","16","9","2","0","6","2","9","1","11","5","0","0","0","0","2","1","407","26","65","0","29/51 (57%)","5/31 (16%)","56%","12","33/61 (54%)","18/30 (60%)","9/11 (82%)","75%","16","7","0","8","0","2","0","0","0","0","5"
"Visita - Nice vs Lille","ALL","14/05/2022","37","3","41%","0","3","9","5","3","9","362","14","11","3","0","5","1","3","1","7","2","3","0","0","0","2","1","262","19","45","0","25/73 (34%)","5/9 (56%)","44%","13","28/61 (46%)","12/30 (40%)","3/6 (50%)","57%","14","18","0","31","0","5","0","0","0","0","17"
"Local - Nice vs Lille","1ST","14/05/2022","37","1","64%","0","0","9","0","5","0","285","4","5","1","0","4","2","5","0","8","1","0","0","0","0","1","0","250","14","27","0","10/18 (56%)","4/17 (24%)","47%","6","10/21 (48%)","7/15 (47%)","2/3 (67%)","75%","4","3","0","3","0","0","0","0","0","0","3"
"Visita - Nice vs Lille","1ST","14/05/2022","37","0","36%","0","0","3","3","2","0","166","7","3","1","0","0","0","2","1","2","1","0","0","0","0","1","0","122","9","11","0","10/33 (30%)","2/5 (40%)","53%","4","11/21 (52%)","8/15 (53%)","1/1 (100%)","57%","7","8","0","13","0","3","0","0","0","0","9"
"Local - Nice vs Lille","2ND","14/05/2022","37","0","53%","0","0","7","2","5","0","212","12","4","1","0","2","0","4","1","3","4","0","0","0","0","1","1","157","12","38","0","19/33 (58%)","1/14 (7%)","62%","6","23/40 (57%)","11/15 (73%)","7/8 (88%)","75%","12","4","0","5","0","2","0","0","0","0","2"
"Visita - Nice vs Lille","2ND","14/05/2022","37","3","47%","0","3","6","2","1","0","196","7","8","2","0","5","1","1","0","5","1","3","0","0","0","1","1","140","10","34","0","15/40 (38%)","3/4 (75%)","38%","9","17/40 (43%)","4/15 (27%)","2/5 (40%)","57%","7","10","0","18","0","2","0","0","0","0","8"
"Local - Olympique Lyonnais vs Nantes","ALL","14/05/2022","37","3","62%","0","8","17","5","5","12","620","14","9","1","0","6","1","6","5","14","3","3","5","0","0","2","4","542","19","49","0","23/41 (56%)","5/20 (25%)","48%","9","35/72 (49%)","10/21 (48%)","12/20 (60%)","57%","14","12","0","16","0","5","0","0","0","0","9"
"Visita - Olympique Lyonnais vs Nantes","ALL","14/05/2022","37","2","38%","0","2","17","3","6","10","382","17","12","0","0","6","0","9","2","11","6","0","2","0","0","1","0","309","16","59","0","40/60 (67%)","3/16 (19%)","52%","11","37/72 (51%)","11/21 (52%)","8/11 (73%)","65%","17","15","0","14","0","3","0","0","0","0","7"
"Local - Olympique Lyonnais vs Nantes","1ST","14/05/2022","37","1","62%","0","2","7","4","4","0","329","6","6","0","0","2","0","3","2","5","2","1","1","0","0","1","1","294","7","30","0","16/21 (76%)","3/15 (20%)","57%","5","20/34 (59%)","8/15 (53%)","8/12 (67%)","50%","6","5","0","9","0","4","0","0","0","0","3"
"Visita - Olympique Lyonnais vs Nantes","1ST","14/05/2022","37","0","38%","0","1","9","1","1","0","204","9","4","0","0","4","0","3","2","5","4","0","1","0","0","0","0","169","7","25","0","23/35 (66%)","1/7 (14%)","43%","6","14/34 (41%)","7/15 (47%)","1/1 (100%)","78%","9","9","0","9","0","1","0","0","0","0","6"
"Local - Olympique Lyonnais vs Nantes","2ND","14/05/2022","37","2","61%","0","6","10","1","1","0","291","8","3","1","0","4","1","3","3","9","1","2","4","0","0","1","3","248","12","19","0","7/20 (35%)","2/5 (40%)","39%","4","15/38 (39%)","2/6 (33%)","4/8 (50%)","63%","8","7","0","7","0","1","0","0","0","0","6"
"Visita - Olympique Lyonnais vs Nantes","2ND","14/05/2022","37","2","39%","0","1","8","2","5","0","178","8","8","0","0","2","0","6","0","6","2","0","1","0","0","1","0","140","9","34","0","17/25 (68%)","2/9 (22%)","61%","5","23/38 (61%)","4/6 (67%)","7/10 (70%)","50%","8","6","0","5","0","2","0","0","0","0","1"
"Local - RC Strasbourg vs Clermont Foot","ALL","14/05/2022","37","1","56%","0","0","11","3","3","13","545","27","9","1","0","6","0","3","2","7","4","0","0","1","0","2","2","456","18","64","0","51/75 (68%)","6/15 (40%)","58%","13","47/85 (55%)","14/20 (70%)","11/19 (58%)","56%","27","11","0","18","0","3","0","0","0","0","9"
"Visita - RC Strasbourg vs Clermont Foot","ALL","14/05/2022","37","0","44%","0","0","12","5","2","9","425","21","10","2","0","3","0","7","2","3","9","0","0","1","0","2","0","341","20","59","0","23/58 (40%)","2/16 (13%)","42%","19","38/85 (45%)","6/20 (30%)","7/15 (47%)","62%","21","6","0","11","0","5","0","0","0","0","6"
"Local - RC Strasbourg vs Clermont Foot","1ST","14/05/2022","37","1","58%","0","0","9","3","2","0","291","17","4","1","0","5","0","2","2","5","4","0","0","1","0","0","1","247","13","43","0","26/35 (74%)","2/8 (25%)","61%","8","28/47 (60%)","6/9 (67%)","7/11 (64%)","65%","17","5","0","8","0","3","0","0","0","0","1"
"Visita - RC Strasbourg vs Clermont Foot","1ST","14/05/2022","37","0","42%","0","0","5","4","1","0","205","12","6","1","0","3","0","2","0","2","3","0","0","1","0","2","0","165","14","23","0","12/28 (43%)","1/9 (11%)","39%","13","19/47 (40%)","3/9 (33%)","1/5 (20%)","42%","12","3","0","8","0","4","0","0","0","0","3"
"Local - RC Strasbourg vs Clermont Foot","2ND","14/05/2022","37","0","53%","0","0","2","0","1","0","254","10","5","0","0","1","0","1","0","2","0","0","0","0","0","2","1","209","5","21","0","25/40 (63%)","4/7 (57%)","55%","5","19/38 (50%)","8/11 (73%)","4/8 (50%)","40%","10","6","0","10","0","0","0","0","0","0","8"
"Visita - RC Strasbourg vs Clermont Foot","2ND","14/05/2022","37","0","47%","0","0","7","1","1","0","220","9","4","1","0","0","0","5","2","1","6","0","0","0","0","0","0","176","6","36","0","11/30 (37%)","1/7 (14%)","45%","6","19/38 (50%)","3/11 (27%)","6/10 (60%)","89%","9","3","0","3","0","1","0","0","0","0","3"
"Local - Saint-Étienne vs Stade de Reims","ALL","14/05/2022","37","1","55%","0","2","16","5","3","8","525","13","8","1","0","7","0","5","4","11","5","0","2","0","0","4","0","437","30","71","0","53/85 (62%)","3/25 (12%)","44%","8","26/62 (42%)","21/44 (48%)","7/17 (41%)","54%","13","2","0","14","0","5","0","0","0","0","8"
"Visita - Saint-Étienne vs Stade de Reims","ALL","14/05/2022","37","2","45%","0","4","17","5","2","9","424","18","8","0","0","7","1","7","3","11","6","2","2","0","0","2","0","331","17","45","0","32/65 (49%)","5/14 (36%)","56%","6","36/62 (58%)","23/44 (52%)","10/17 (59%)","72%","18","12","0","17","0","5","0","0","0","0","11"
"Local - Saint-Étienne vs Stade de Reims","1ST","14/05/2022","37","1","58%","0","1","12","2","3","0","321","6","2","1","0","5","0","3","4","9","3","0","1","0","0","0","0","272","13","46","0","32/50 (64%)","2/16 (13%)","36%","3","9/26 (35%)","7/19 (37%)","2/5 (40%)","83%","6","1","0","4","0","2","0","0","0","0","2"
"Visita - Saint-Étienne vs Stade de Reims","1ST","14/05/2022","37","1","42%","0","1","3","3","0","0","232","6","5","0","0","3","0","0","0","3","0","1","0","0","0","1","0","181","7","20","0","18/35 (51%)","2/6 (33%)","64%","3","17/26 (65%)","12/19 (63%)","6/9 (67%)","50%","6","8","0","10","0","3","0","0","0","0","6"
"Local - Saint-Étienne vs Stade de Reims","2ND","14/05/2022","37","0","51%","0","1","4","3","0","0","204","7","6","0","0","2","0","2","0","2","2","0","1","0","0","4","0","165","17","25","0","21/35 (60%)","1/9 (11%)","51%","5","17/36 (47%)","14/25 (56%)","5/12 (42%)","29%","7","1","0","10","0","3","0","0","0","0","6"
"Visita - Saint-Étienne vs Stade de Reims","2ND","14/05/2022","37","1","49%","0","3","14","2","2","0","192","12","3","0","0","4","1","7","3","8","6","1","2","0","0","1","0","150","10","25","0","14/30 (47%)","3/8 (38%)","49%","3","19/36 (53%)","11/25 (44%)","4/8 (50%)","83%","12","4","0","7","0","2","0","0","0","0","5"
"Local - Stade Rennais vs Olympique de Marseille","ALL","14/05/2022","37","2","40%","0","1","12","0","6","14","401","12","8","1","0","4","0","5","3","8","4","1","0","0","0","0","1","307","13","60","0","32/69 (46%)","6/15 (40%)","55%","4","26/53 (49%)","22/34 (65%)","6/10 (60%)","58%","12","11","0","8","0","0","0","0","0","0","8"
"Visita - Stade Rennais vs Olympique de Marseille","ALL","14/05/2022","37","0","60%","0","0","8","2","1","8","605","8","13","2","0","0","0","5","3","4","4","0","0","0","0","3","4","517","18","50","0","33/72 (46%)","5/13 (38%)","45%","8","27/53 (51%)","12/34 (35%)","6/10 (60%)","50%","8","8","0","13","0","2","0","0","0","0","6"
"Local - Stade Rennais vs Olympique de Marseille","1ST","14/05/2022","37","2","43%","0","1","7","0","3","0","224","7","3","1","0","3","0","2","2","4","3","1","0","0","0","0","1","173","6","28","0","15/33 (45%)","2/7 (29%)","58%","1","13/26 (50%)","13/19 (68%)","3/4 (75%)","71%","7","6","0","3","0","0","0","0","0","0","4"
"Visita - Stade Rennais vs Olympique de Marseille","1ST","14/05/2022","37","0","57%","0","0","4","1","0","0","296","2","7","0","0","0","0","4","0","3","1","0","0","0","0","1","2","248","7","19","0","13/34 (38%)","2/5 (40%)","42%","5","13/26 (50%)","6/19 (32%)","4/6 (67%)","50%","2","5","0","5","0","1","0","0","0","0","4"
"Local - Stade Rennais vs Olympique de Marseille","2ND","14/05/2022","37","0","37%","0","0","5","0","3","0","177","5","5","0","0","1","0","3","1","4","1","0","0","0","0","0","0","134","7","32","0","17/36 (47%)","4/8 (50%)","52%","3","13/27 (48%)","9/15 (60%)","3/6 (50%)","40%","5","5","0","5","0","0","0","0","0","0","4"
"Visita - Stade Rennais vs Olympique de Marseille","2ND","14/05/2022","37","0","63%","0","0","4","1","1","0","309","6","6","2","0","0","0","1","3","1","3","0","0","0","0","2","2","269","11","31","0","20/38 (53%)","3/8 (38%)","48%","3","14/27 (52%)","6/15 (40%)","2/4 (50%)","50%","6","3","0","8","0","1","0","0","0","0","2"
"Local - Troyes vs RC Lens","ALL","14/05/2022","37","1","48%","0","0","6","6","5","9","482","18","9","1","0","2","0","2","2","1","5","0","0","0","0","1","0","414","26","53","0","19/37 (51%)","1/16 (6%)","46%","7","37/78 (47%)","1/4 (25%)","10/26 (38%)","72%","18","13","0","7","0","6","0","0","0","0","4"
"Visita - Troyes vs RC Lens","ALL","14/05/2022","37","3","52%","0","0","15","1","7","9","526","23","8","2","0","9","0","4","2","8","7","0","0","3","0","2","4","469","26","44","0","17/35 (49%)","4/14 (29%)","54%","11","41/78 (53%)","3/4 (75%)","10/17 (59%)","74%","23","8","0","17","0","1","0","0","0","0","2"
"Local - Troyes vs RC Lens","1ST","14/05/2022","37","1","49%","0","0","4","3","0","0","231","9","5","1","0","1","0","2","1","0","4","0","0","0","0","1","0","195","12","19","0","8/21 (38%)","0/3 (0%)","48%","2","20/40 (50%)","1/4 (25%)","6/13 (46%)","78%","9","8","0","5","0","3","0","0","0","0","1"
"Visita - Troyes vs RC Lens","1ST","14/05/2022","37","2","51%","0","0","8","0","6","0","233","9","4","1","0","5","0","1","2","6","2","0","0","2","0","1","1","208","17","27","0","8/15 (53%)","3/11 (27%)","52%","7","20/40 (50%)","3/4 (75%)","7/9 (78%)","67%","9","2","0","8","0","0","0","0","0","0","2"
"Local - Troyes vs RC Lens","2ND","14/05/2022","37","0","47%","0","0","2","3","5","0","251","9","4","0","0","1","0","0","1","1","1","0","0","0","0","0","0","219","14","34","0","11/16 (69%)","1/13 (8%)","45%","5","17/38 (45%)","0","4/13 (31%)","67%","9","5","0","2","0","3","0","0","0","0","3"
"Visita - Troyes vs RC Lens","2ND","14/05/2022","37","1","53%","0","0","7","1","1","0","293","14","4","1","0","4","0","3","0","2","5","0","0","1","0","1","3","261","9","17","0","9/20 (45%)","1/3 (33%)","55%","4","21/38 (55%)","0","3/8 (38%)","79%","14","6","0","9","0","1","0","0","0","0","0"
"Local - AS Monaco vs Nantes","ALL","06/08/2021","1","1","75%","0","3","15","0","5","6","737","20","14","0","0","3","0","9","3","10","5","1","2","0","0","4","1","650","34","89","0","25/48 (52%)","5/20 (25%)","55%","8","45/80 (56%)","15/29 (52%)","11/22 (50%)","70%","20","11","0","5","0","0","0","0","0","0","5"
"Visita - AS Monaco vs Nantes","ALL","06/08/2021","1","1","25%","0","0","5","1","2","14","243","19","6","0","0","1","0","3","1","3","2","0","0","0","0","2","0","149","23","27","0","17/57 (30%)","3/7 (43%)","45%","10","35/80 (44%)","14/29 (48%)","10/20 (50%)","63%","19","14","0","26","0","1","0","0","0","0","15"
"Local - AS Monaco vs Nantes","1ST","06/08/2021","1","1","73%","0","2","6","0","2","0","368","10","7","0","0","1","0","4","1","3","3","1","1","0","0","0","1","335","14","42","0","11/19 (58%)","2/8 (25%)","57%","2","24/40 (60%)","4/9 (44%)","7/11 (64%)","70%","10","8","0","3","0","0","0","0","0","0","4"
"Visita - AS Monaco vs Nantes","1ST","06/08/2021","1","1","27%","0","0","4","0","2","0","135","6","3","0","0","1","0","2","1","3","1","0","0","0","0","1","0","90","13","12","0","7/20 (35%)","3/5 (60%)","43%","4","16/40 (40%)","5/9 (56%)","7/13 (54%)","67%","6","8","0","11","0","0","0","0","0","0","5"
"Local - AS Monaco vs Nantes","2ND","06/08/2021","1","0","78%","0","1","9","0","3","0","369","10","7","0","0","2","0","5","2","7","2","0","1","0","0","4","0","315","20","47","0","14/29 (48%)","3/12 (25%)","53%","6","21/40 (53%)","11/20 (55%)","4/11 (36%)","70%","10","3","0","2","0","0","0","0","0","0","1"
