Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Bologna vs Fiorentina","ALL","05/12/2021","16","3","63%","0","2","6","2","2","15","586","8","12","3","0","3","0","2","1","3","3","2","0","0","0","5","3","505","20","40","0","63/82 (77%)","2/14 (14%)","52%","4","28/56 (50%)","16/28 (57%)","8/16 (50%)","50%","8","5","0","7","0","2","0","0","0","0","4"
"Local - Bologna vs Fiorentina","1ST","05/12/2021","16","1","36%","0","1","4","0","0","0","161","7","9","1","0","2","0","2","0","4","0","1","0","1","0","2","1","119","7","13","0","9/22 (41%)","5/11 (45%)","51%","1","16/32 (50%)","7/13 (54%)","0/3 (0%)","29%","7","2","0","9","0","0","0","0","0","0","2"
"Visita - Bologna vs Fiorentina","1ST","05/12/2021","16","1","64%","0","1","2","1","0","0","306","4","7","1","0","1","0","1","0","1","1","1","0","0","0","2","0","262","12","24","0","29/36 (81%)","2/7 (29%)","49%","3","16/32 (50%)","6/13 (46%)","5/9 (56%)","100%","4","4","0","4","0","1","0","0","0","0","2"
"Local - Bologna vs Fiorentina","2ND","05/12/2021","16","1","38%","0","0","4","0","0","0","171","5","6","2","0","2","0","0","2","1","3","0","0","0","0","4","1","143","5","17","0","13/24 (54%)","1/5 (20%)","44%","1","12/24 (50%)","5/15 (33%)","1/4 (25%)","80%","5","3","0","10","0","0","0","0","0","0","1"
"Visita - Bologna vs Fiorentina","2ND","05/12/2021","16","2","62%","0","1","4","1","2","0","280","4","5","2","0","2","0","1","1","2","2","1","0","0","0","3","3","243","8","16","0","34/46 (74%)","0/7 (0%)","56%","1","12/24 (50%)","10/15 (67%)","3/7 (43%)","0%","4","1","0","3","0","1","0","0","0","0","2"
"Local - Spezia vs Sassuolo","ALL","05/12/2021","16","2","34%","0","3","9","4","2","11","318","14","8","4","0","4","0","3","2","8","1","2","1","2","0","1","4","230","18","44","0","27/54 (50%)","4/6 (67%)","49%","2","32/65 (49%)","13/27 (48%)","10/19 (53%)","64%","14","10","0","20","0","4","0","0","0","0","9"
"Visita - Spezia vs Sassuolo","ALL","05/12/2021","16","2","66%","0","2","20","2","5","9","606","11","11","3","0","6","3","8","6","7","13","1","1","0","0","3","1","535","16","50","0","30/47 (64%)","3/19 (16%)","51%","9","33/65 (51%)","14/27 (52%)","11/16 (69%)","64%","11","5","0","9","0","2","0","0","0","0","3"
"Local - Spezia vs Sassuolo","1ST","05/12/2021","16","1","41%","0","1","4","1","1","0","198","7","5","3","0","2","0","1","1","3","1","1","0","1","0","1","3","151","6","27","0","15/29 (52%)","2/3 (67%)","59%","1","18/29 (62%)","9/17 (53%)","6/8 (75%)","86%","7","5","0","9","0","1","0","0","0","0","3"
"Visita - Spezia vs Sassuolo","1ST","05/12/2021","16","0","59%","0","0","5","1","1","0","279","3","7","1","0","1","2","4","0","1","4","0","0","0","0","2","0","241","8","23","0","12/24 (50%)","1/7 (14%)","41%","5","11/29 (38%)","8/17 (47%)","1/3 (33%)","67%","3","4","0","4","0","1","0","0","0","0","1"
"Local - Spezia vs Sassuolo","2ND","05/12/2021","16","1","27%","0","2","5","3","1","0","120","7","3","1","0","2","0","2","1","5","0","1","1","1","0","0","1","79","12","17","0","12/25 (48%)","2/3 (67%)","39%","1","14/36 (39%)","4/10 (40%)","4/11 (36%)","43%","7","5","0","11","0","3","0","0","0","0","6"
"Visita - Spezia vs Sassuolo","2ND","05/12/2021","16","2","73%","0","2","15","1","4","0","327","8","4","2","0","5","1","4","6","6","9","1","1","0","0","1","1","294","8","27","0","18/23 (78%)","2/12 (17%)","61%","4","22/36 (61%)","6/10 (60%)","10/13 (77%)","63%","8","1","0","5","0","1","0","0","0","0","2"
"Local - Venezia vs Hellas Verona","ALL","05/12/2021","16","3","44%","0","3","9","3","1","13","328","13","13","2","1","5","0","4","0","5","4","2","1","0","0","1","1","238","25","44","0","35/68 (51%)","3/15 (20%)","55%","3","38/68 (56%)","14/26 (54%)","12/22 (55%)","54%","13","15","0","20","0","3","0","0","0","0","9"
"Visita - Venezia vs Hellas Verona","ALL","05/12/2021","16","4","56%","0","3","16","2","6","14","428","13","12","2","0","6","0","4","6","12","4","2","1","1","0","6","1","345","22","57","0","27/45 (60%)","3/19 (16%)","45%","9","30/68 (44%)","12/26 (46%)","5/9 (56%)","62%","13","13","0","19","0","2","0","0","0","0","4"
"Local - Venezia vs Hellas Verona","1ST","05/12/2021","16","3","43%","0","3","8","2","1","0","168","9","6","0","0","4","0","4","0","5","3","2","1","0","0","1","1","122","11","21","0","21/38 (55%)","3/7 (43%)","53%","1","22/38 (58%)","6/15 (40%)","7/13 (54%)","44%","9","7","0","11","0","2","0","0","0","0","3"
"Visita - Venezia vs Hellas Verona","1ST","05/12/2021","16","0","57%","0","0","3","1","3","0","227","7","5","1","0","2","0","1","0","1","2","0","0","0","0","2","1","184","12","30","0","18/29 (62%)","0/6 (0%)","47%","7","16/38 (42%)","9/15 (60%)","4/6 (67%)","57%","7","7","0","9","0","1","0","0","0","0","4"
"Local - Venezia vs Hellas Verona","2ND","05/12/2021","16","0","44%","0","0","1","1","0","0","160","4","7","2","1","1","0","0","0","0","1","0","0","0","0","0","0","116","14","23","0","14/30 (47%)","0/8 (0%)","59%","2","16/30 (53%)","8/11 (73%)","5/9 (56%)","75%","4","8","0","9","0","1","0","0","0","0","6"
"Visita - Venezia vs Hellas Verona","2ND","05/12/2021","16","4","56%","0","3","13","1","3","0","201","6","7","1","0","4","0","3","6","11","2","2","1","1","0","4","0","161","10","27","0","9/16 (56%)","3/13 (23%)","41%","2","14/30 (47%)","3/11 (27%)","1/3 (33%)","67%","6","6","0","10","0","1","0","0","0","0","0"
"Local - Sampdoria vs Lazio","ALL","05/12/2021","16","1","48%","0","3","18","2","7","13","491","11","8","4","0","5","0","8","5","15","3","0","3","0","0","3","1","403","25","60","0","45/68 (66%)","11/39 (28%)","53%","14","30/65 (46%)","22/34 (65%)","12/13 (92%)","73%","11","10","0","6","0","2","0","0","0","0","0"
"Visita - Sampdoria vs Lazio","ALL","05/12/2021","16","3","52%","0","2","6","4","0","9","561","15","13","3","1","5","0","1","0","6","0","1","1","0","0","0","0","480","19","38","0","27/47 (57%)","0/5 (0%)","47%","4","35/65 (54%)","12/34 (35%)","7/14 (50%)","60%","15","12","0","31","0","4","0","0","0","0","10"
"Local - Sampdoria vs Lazio","1ST","05/12/2021","16","0","37%","0","0","2","2","2","0","215","7","4","3","0","0","0","1","1","2","0","0","0","0","0","0","0","170","6","24","0","18/30 (60%)","1/10 (10%)","52%","5","12/28 (43%)","10/14 (71%)","2/2 (100%)","86%","7","5","0","3","0","2","0","0","0","0","0"
"Visita - Sampdoria vs Lazio","1ST","05/12/2021","16","3","63%","0","2","6","0","0","0","387","5","6","0","0","5","0","1","0","6","0","1","1","0","0","0","0","344","11","23","0","16/25 (64%)","0/3 (0%)","48%","1","16/28 (57%)","4/14 (29%)","5/11 (45%)","80%","5","6","0","12","0","0","0","0","0","0","2"
"Local - Sampdoria vs Lazio","2ND","05/12/2021","16","1","63%","0","3","16","0","5","0","276","4","4","1","0","5","0","7","4","13","3","0","3","0","0","3","1","233","19","36","0","27/38 (71%)","10/29 (34%)","53%","9","18/37 (49%)","12/20 (60%)","10/11 (91%)","50%","4","5","0","3","0","0","0","0","0","0","0"
"Visita - Sampdoria vs Lazio","2ND","05/12/2021","16","0","37%","0","0","0","4","0","0","174","10","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","136","8","15","0","11/22 (50%)","0/2 (0%)","47%","3","19/37 (51%)","8/20 (40%)","2/3 (67%)","50%","10","6","0","19","0","4","0","0","0","0","8"
"Local - Juventus vs Genoa","ALL","05/12/2021","16","2","70%","0","4","27","0","5","15","748","17","7","3","0","12","0","9","6","14","13","0","4","0","0","0","3","680","19","67","0","56/75 (75%)","4/15 (27%)","51%","8","37/77 (48%)","11/17 (65%)","13/23 (57%)","76%","17","7","0","5","0","0","0","0","0","0","0"
"Visita - Juventus vs Genoa","ALL","05/12/2021","16","0","30%","0","0","0","10","1","7","311","18","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","227","19","27","0","17/53 (32%)","1/7 (14%)","49%","13","40/77 (52%)","6/17 (35%)","8/12 (67%)","28%","18","9","0","19","0","10","0","0","0","0","13"
"Local - Juventus vs Genoa","1ST","05/12/2021","16","1","70%","0","3","14","0","3","0","367","4","4","1","0","6","0","6","2","7","7","0","3","0","0","0","1","337","10","35","0","25/38 (66%)","2/11 (18%)","48%","2","15/33 (45%)","4/7 (57%)","7/11 (64%)","75%","4","3","0","1","0","0","0","0","0","0","0"
"Visita - Juventus vs Genoa","1ST","05/12/2021","16","0","30%","0","0","0","5","0","0","162","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","12","10","0","7/26 (27%)","0/1 (0%)","52%","3","18/33 (55%)","3/7 (43%)","4/5 (80%)","33%","6","2","0","12","0","5","0","0","0","0","8"
"Local - Juventus vs Genoa","2ND","05/12/2021","16","1","71%","0","1","13","0","2","0","381","13","3","2","0","6","0","3","4","7","6","0","1","0","0","0","2","343","9","32","0","31/37 (84%)","2/4 (50%)","54%","6","22/44 (50%)","7/10 (70%)","6/12 (50%)","77%","13","4","0","4","0","0","0","0","0","0","0"
"Visita - Juventus vs Genoa","2ND","05/12/2021","16","0","29%","0","0","0","5","1","0","149","12","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","112","7","17","0","10/27 (37%)","1/6 (17%)","46%","10","22/44 (50%)","3/10 (30%)","4/7 (57%)","25%","12","7","0","7","0","5","0","0","0","0","5"
"Local - Empoli vs Udinese","ALL","06/12/2021","16","3","58%","0","1","22","6","8","12","496","20","17","4","0","9","1","6","7","18","4","1","0","1","0","2","1","417","17","70","0","32/48 (67%)","4/20 (20%)","56%","13","55/95 (58%)","9/19 (47%)","18/23 (78%)","50%","20","5","0","11","0","6","0","0","0","0","5"
"Visita - Empoli vs Udinese","ALL","06/12/2021","16","1","42%","0","3","19","5","6","18","358","18","12","3","0","8","0","6","5","13","6","1","2","1","0","2","1","285","20","41","0","28/48 (58%)","5/16 (31%)","44%","10","40/95 (42%)","10/19 (53%)","10/20 (50%)","72%","18","10","0","29","0","5","0","0","0","0","8"
"Local - Empoli vs Udinese","1ST","06/12/2021","16","0","63%","0","0","8","4","5","0","296","9","9","1","0","3","0","2","3","6","2","0","0","1","0","1","0","254","8","41","0","17/22 (77%)","1/11 (9%)","48%","6","21/41 (51%)","5/13 (38%)","3/6 (50%)","44%","9","3","0","5","0","4","0","0","0","0","1"
"Visita - Empoli vs Udinese","1ST","06/12/2021","16","1","37%","0","1","8","3","3","0","178","9","6","2","0","5","0","1","2","5","3","1","0","1","0","1","1","140","5","17","0","14/24 (58%)","2/7 (29%)","52%","6","20/41 (49%)","8/13 (62%)","5/8 (63%)","89%","9","7","0","16","0","3","0","0","0","0","5"
"Local - Empoli vs Udinese","2ND","06/12/2021","16","3","52%","0","1","14","2","3","0","200","11","8","3","0","6","1","4","4","12","2","1","0","0","0","1","1","163","9","29","0","15/26 (58%)","3/9 (33%)","63%","7","34/54 (63%)","4/6 (67%)","15/17 (88%)","55%","11","2","0","6","0","2","0","0","0","0","4"
"Visita - Empoli vs Udinese","2ND","06/12/2021","16","0","48%","0","2","11","2","3","0","180","9","6","1","0","3","0","5","3","8","3","0","2","0","0","1","0","145","15","24","0","14/24 (58%)","3/9 (33%)","37%","4","20/54 (37%)","2/6 (33%)","5/12 (42%)","56%","9","3","0","13","0","2","0","0","0","0","3"
"Local - Cagliari vs Torino","ALL","06/12/2021","16","1","49%","0","1","15","3","5","12","361","17","23","2","0","2","0","8","5","11","4","0","1","0","0","4","4","251","28","62","0","28/63 (44%)","8/26 (31%)","55%","14","48/90 (53%)","38/65 (58%)","8/11 (73%)","71%","17","9","0","11","0","3","0","0","0","0","7"
"Visita - Cagliari vs Torino","ALL","06/12/2021","16","1","51%","0","2","8","1","2","24","394","17","12","4","0","3","0","5","0","6","2","0","2","1","0","2","5","276","15","55","0","19/61 (31%)","6/12 (50%)","45%","9","42/90 (47%)","27/65 (42%)","13/21 (62%)","65%","17","10","0","26","0","1","0","0","0","0","10"
"Local - Cagliari vs Torino","1ST","06/12/2021","16","0","52%","0","0","6","2","1","0","191","8","12","1","0","0","0","4","2","2","4","0","0","0","0","2","1","136","12","32","0","11/27 (41%)","3/12 (25%)","54%","7","24/46 (52%)","15/26 (58%)","4/5 (80%)","75%","8","4","0","6","0","2","0","0","0","0","3"
"Visita - Cagliari vs Torino","1ST","06/12/2021","16","1","48%","0","1","3","0","1","0","185","8","7","2","0","2","0","1","0","2","1","0","1","0","0","2","2","133","7","28","0","6/29 (21%)","2/5 (40%)","46%","5","22/46 (48%)","11/26 (42%)","7/10 (70%)","38%","8","5","0","11","0","0","0","0","0","0","5"
"Local - Cagliari vs Torino","2ND","06/12/2021","16","1","46%","0","1","9","1","4","0","170","9","11","1","0","2","0","4","3","9","0","0","1","0","0","2","3","115","16","30","0","17/36 (47%)","5/14 (36%)","57%","7","24/44 (55%)","23/39 (59%)","4/6 (67%)","67%","9","5","0","5","0","1","0","0","0","0","4"
"Visita - Cagliari vs Torino","2ND","06/12/2021","16","0","54%","0","1","5","1","1","0","209","9","5","2","0","1","0","4","0","4","1","0","1","1","0","0","3","143","8","27","0","13/32 (41%)","4/7 (57%)","43%","4","20/44 (45%)","16/39 (41%)","6/11 (55%)","89%","9","5","0","15","0","1","0","0","0","0","5"
"Local - Genoa vs Sampdoria","ALL","10/12/2021","17","1","53%","0","1","12","3","8","15","422","14","16","2","0","2","2","7","3","7","5","1","0","0","0","2","0","319","27","55","0","28/59 (47%)","3/28 (11%)","50%","13","41/82 (50%)","23/47 (49%)","11/21 (52%)","71%","14","14","0","17","0","3","0","0","0","0","7"
"Visita - Genoa vs Sampdoria","ALL","10/12/2021","17","3","47%","0","2","14","1","3","17","381","23","14","2","0","5","1","4","5","10","4","2","0","1","0","2","3","266","24","38","0","21/64 (33%)","2/13 (15%)","50%","10","41/82 (50%)","24/47 (51%)","4/8 (50%)","74%","23","9","0","33","0","1","0","0","0","0","8"
"Local - Genoa vs Sampdoria","1ST","10/12/2021","17","0","47%","0","0","2","1","4","0","196","9","9","0","0","0","0","2","0","0","2","0","0","0","0","1","0","153","7","27","0","13/25 (52%)","1/11 (9%)","46%","8","23/49 (47%)","10/23 (43%)","5/12 (42%)","78%","9","10","0","10","0","1","0","0","0","0","5"
"Visita - Genoa vs Sampdoria","1ST","10/12/2021","17","1","53%","0","1","8","0","2","0","219","15","8","1","0","2","0","3","3","6","2","1","0","1","0","1","0","160","17","23","0","12/29 (41%)","2/11 (18%)","54%","7","26/49 (53%)","13/23 (57%)","3/5 (60%)","73%","15","4","0","9","0","0","0","0","0","0","3"
"Local - Genoa vs Sampdoria","2ND","10/12/2021","17","1","60%","0","1","10","2","4","0","226","5","7","2","0","2","2","5","3","7","3","1","0","0","0","1","0","166","20","28","0","15/34 (44%)","2/17 (12%)","54%","5","18/33 (55%)","13/24 (54%)","6/9 (67%)","60%","5","4","0","7","0","2","0","0","0","0","2"
"Visita - Genoa vs Sampdoria","2ND","10/12/2021","17","2","40%","0","1","6","1","1","0","162","8","6","1","0","3","1","1","2","4","2","1","0","0","0","1","3","106","7","15","0","9/35 (26%)","0/2 (0%)","46%","3","15/33 (45%)","11/24 (46%)","1/3 (33%)","75%","8","5","0","24","0","1","0","0","0","0","5"
"Local - Fiorentina vs Salernitana","ALL","11/12/2021","17","4","70%","0","4","17","6","1","9","720","18","10","1","0","9","0","5","3","12","5","2","2","1","0","1","1","645","15","54","0","53/69 (77%)","10/22 (45%)","50%","13","34/65 (52%)","8/19 (42%)","6/12 (50%)","50%","18","6","0","7","0","6","0","0","0","0","2"
"Visita - Fiorentina vs Salernitana","ALL","11/12/2021","17","0","30%","0","0","11","5","3","11","302","19","9","1","0","6","0","1","4","8","3","0","0","0","0","0","1","226","21","32","0","12/38 (32%)","6/9 (67%)","50%","13","31/65 (48%)","11/19 (58%)","3/8 (38%)","47%","19","8","0","15","0","5","0","0","0","0","9"
"Local - Fiorentina vs Salernitana","1ST","11/12/2021","17","1","67%","0","2","8","2","0","0","302","10","8","1","0","4","0","3","1","6","2","0","2","1","0","1","1","267","9","29","0","33/41 (80%)","3/6 (50%)","54%","7","22/38 (58%)","6/14 (43%)","4/7 (57%)","40%","10","2","0","6","0","2","0","0","0","0","1"
"Visita - Fiorentina vs Salernitana","1ST","11/12/2021","17","0","33%","0","0","6","3","1","0","146","10","3","1","0","2","0","1","3","5","1","0","0","0","0","0","0","110","15","15","0","5/20 (25%)","4/6 (67%)","46%","8","16/38 (42%)","8/14 (57%)","3/5 (60%)","70%","10","2","0","6","0","3","0","0","0","0","4"
"Local - Fiorentina vs Salernitana","2ND","11/12/2021","17","3","73%","0","2","9","4","1","0","418","8","2","0","0","5","0","2","2","6","3","2","0","0","0","0","0","378","6","25","0","20/28 (71%)","7/16 (44%)","44%","6","12/27 (44%)","2/5 (40%)","2/5 (40%)","63%","8","4","0","1","0","4","0","0","0","0","1"
"Visita - Fiorentina vs Salernitana","2ND","11/12/2021","17","0","27%","0","0","5","2","2","0","156","9","6","0","0","4","0","0","1","3","2","0","0","0","0","0","1","116","6","17","0","7/18 (39%)","2/3 (67%)","56%","5","15/27 (56%)","3/5 (60%)","0/3 (0%)","22%","9","6","0","9","0","2","0","0","0","0","5"
"Local - Venezia vs Juventus","ALL","11/12/2021","17","1","39%","0","0","13","5","3","20","346","14","8","4","0","4","0","7","2","4","9","0","0","0","0","1","0","269","22","44","0","30/58 (52%)","4/20 (20%)","43%","4","30/74 (41%)","14/29 (48%)","8/18 (44%)","43%","14","16","0","21","0","5","0","0","0","0","8"
"Visita - Venezia vs Juventus","ALL","11/12/2021","17","1","61%","0","1","20","3","11","10","550","14","17","2","0","6","0","7","7","13","7","1","0","0","0","7","0","475","13","60","0","47/68 (69%)","6/28 (21%)","57%","6","44/74 (59%)","15/29 (52%)","13/21 (62%)","57%","14","10","0","21","0","3","0","0","0","0","5"
"Local - Venezia vs Juventus","1ST","11/12/2021","17","0","42%","0","0","6","4","2","0","176","5","4","1","0","2","0","3","1","2","4","0","0","0","0","1","0","138","11","20","0","14/28 (50%)","1/12 (8%)","38%","2","11/29 (38%)","5/13 (38%)","2/6 (33%)","40%","5","6","0","10","0","4","0","0","0","0","5"
"Visita - Venezia vs Juventus","1ST","11/12/2021","17","1","58%","0","1","13","2","7","0","249","6","7","1","0","5","0","5","3","10","3","1","0","0","0","3","0","218","7","27","0","26/36 (72%)","4/19 (21%)","62%","3","18/29 (62%)","8/13 (62%)","5/7 (71%)","33%","6","5","0","10","0","2","0","0","0","0","3"
"Local - Venezia vs Juventus","2ND","11/12/2021","17","1","36%","0","0","7","1","1","0","170","9","4","3","0","2","0","4","1","2","5","0","0","0","0","0","0","131","11","24","0","16/30 (53%)","3/8 (38%)","46%","2","19/45 (42%)","9/16 (56%)","6/12 (50%)","44%","9","10","0","11","0","1","0","0","0","0","3"
"Visita - Venezia vs Juventus","2ND","11/12/2021","17","0","64%","0","0","7","1","4","0","301","8","10","1","0","1","0","2","4","3","4","0","0","0","0","4","0","257","6","33","0","21/32 (66%)","2/9 (22%)","54%","3","26/45 (58%)","7/16 (44%)","8/14 (57%)","75%","8","5","0","11","0","1","0","0","0","0","2"
"Local - Udinese vs AC Milan","ALL","11/12/2021","17","1","34%","0","5","11","0","3","17","331","11","9","3","1","6","0","4","1","9","2","1","4","0","0","1","1","237","10","49","0","33/77 (43%)","3/10 (30%)","42%","14","28/75 (37%)","16/29 (55%)","9/18 (50%)","55%","11","12","0","28","0","0","0","0","0","0","15"
"Visita - Udinese vs AC Milan","ALL","11/12/2021","17","1","66%","0","0","12","5","5","10","625","23","16","1","0","1","0","10","1","11","1","0","0","1","0","4","4","529","17","92","0","50/81 (62%)","11/24 (46%)","58%","7","47/75 (63%)","13/29 (45%)","8/12 (67%)","61%","23","8","0","10","0","5","0","0","0","0","5"
"Local - Udinese vs AC Milan","1ST","11/12/2021","17","1","29%","0","3","6","0","0","0","151","6","5","1","0","4","0","2","0","4","2","1","2","0","0","0","0","113","6","21","0","17/36 (47%)","1/2 (50%)","38%","8","15/41 (37%)","4/9 (44%)","4/10 (40%)","50%","6","5","0","9","0","0","0","0","0","0","6"
"Visita - Udinese vs AC Milan","1ST","11/12/2021","17","0","71%","0","0","3","3","2","0","368","14","6","0","0","0","0","3","0","3","0","0","0","1","0","1","4","325","7","50","0","25/41 (61%)","1/7 (14%)","62%","3","26/41 (63%)","5/9 (56%)","6/9 (67%)","64%","14","2","0","4","0","3","0","0","0","0","3"
"Local - Udinese vs AC Milan","2ND","11/12/2021","17","0","41%","0","2","5","0","3","0","180","5","4","2","1","2","0","2","1","5","0","0","2","0","0","1","1","124","4","28","0","16/41 (39%)","2/8 (25%)","46%","6","13/34 (38%)","12/20 (60%)","5/8 (63%)","60%","5","7","0","19","0","0","0","0","0","0","9"
"Visita - Udinese vs AC Milan","2ND","11/12/2021","17","1","59%","0","0","9","2","3","0","257","9","10","1","0","1","0","7","1","8","1","0","0","0","0","3","0","204","10","42","0","25/40 (63%)","10/17 (59%)","54%","4","21/34 (62%)","8/20 (40%)","2/3 (67%)","56%","9","6","0","6","0","2","0","0","0","0","2"
"Local - Torino vs Bologna","ALL","12/12/2021","17","2","48%","0","3","16","4","5","16","394","14","17","2","0","7","1","7","2","9","7","1","2","2","0","5","5","306","16","69","0","19/58 (33%)","3/20 (15%)","51%","8","37/66 (56%)","15/35 (43%)","6/12 (50%)","57%","14","2","0","11","0","4","0","0","0","0","3"
"Visita - Torino vs Bologna","ALL","12/12/2021","17","1","52%","0","1","8","7","0","18","431","13","15","4","0","5","0","2","1","3","5","1","0","1","0","2","1","328","14","45","0","33/70 (47%)","0/4 (0%)","49%","7","29/66 (44%)","20/35 (57%)","0/7 (0%)","54%","13","9","0","23","0","7","0","0","0","0","5"
"Local - Torino vs Bologna","1ST","12/12/2021","17","1","53%","0","1","7","2","4","0","232","4","3","0","0","4","1","3","0","2","5","1","0","0","0","2","3","187","10","40","0","7/21 (33%)","1/15 (7%)","42%","2","9/20 (45%)","5/13 (38%)","2/4 (50%)","50%","4","1","0","2","0","2","0","0","0","0","0"
"Visita - Torino vs Bologna","1ST","12/12/2021","17","0","47%","0","0","3","4","0","0","212","4","7","1","0","2","0","0","1","1","2","0","0","0","0","1","1","166","7","21","0","19/35 (54%)","0/0 (0%)","58%","1","11/20 (55%)","8/13 (62%)","0/3 (0%)","100%","4","6","0","18","0","4","0","0","0","0","3"
"Local - Torino vs Bologna","2ND","12/12/2021","17","1","42%","0","2","9","2","1","0","162","10","14","2","0","3","0","4","2","7","2","0","2","2","0","3","2","119","6","29","0","12/37 (32%)","2/5 (40%)","56%","6","28/46 (61%)","10/22 (45%)","4/8 (50%)","60%","10","1","0","9","0","2","0","0","0","0","3"
"Visita - Torino vs Bologna","2ND","12/12/2021","17","1","58%","0","1","5","3","0","0","219","9","8","3","0","3","0","2","0","2","3","1","0","1","0","1","0","162","7","24","0","14/35 (40%)","0/4 (0%)","44%","6","18/46 (39%)","12/22 (55%)","0/4 (0%)","33%","9","3","0","5","0","3","0","0","0","0","2"
"Local - Hellas Verona vs Atalanta","ALL","12/12/2021","17","1","53%","0","0","19","4","6","13","440","13","8","2","0","4","1","8","7","15","4","0","0","0","0","0","1","298","27","85","0","30/72 (42%)","8/30 (27%)","45%","6","31/66 (47%)","18/43 (42%)","10/20 (50%)","54%","13","12","0","22","0","4","0","0","0","0","7"
"Visita - Hellas Verona vs Atalanta","ALL","12/12/2021","17","2","47%","0","1","14","2","6","10","406","16","12","1","0","6","1","6","2","9","5","1","0","0","0","1","2","273","29","64","0","26/69 (38%)","4/12 (33%)","55%","11","35/66 (53%)","25/43 (58%)","8/10 (80%)","50%","16","15","0","19","0","2","0","0","0","0","10"
"Local - Hellas Verona vs Atalanta","1ST","12/12/2021","17","1","52%","0","0","11","1","3","0","217","5","3","1","0","3","0","3","5","8","3","0","0","0","0","0","1","151","10","41","0","18/33 (55%)","6/12 (50%)","45%","3","13/31 (42%)","11/22 (50%)","5/11 (45%)","60%","5","8","0","11","0","1","0","0","0","0","3"
"Visita - Hellas Verona vs Atalanta","1ST","12/12/2021","17","1","48%","0","1","6","2","3","0","202","9","6","0","0","2","1","3","1","5","1","1","0","0","0","1","2","142","13","29","0","14/34 (41%)","2/6 (33%)","55%","4","18/31 (58%)","11/22 (50%)","3/4 (75%)","67%","9","5","0","7","0","2","0","0","0","0","4"
"Local - Hellas Verona vs Atalanta","2ND","12/12/2021","17","0","53%","0","0","8","3","3","0","223","8","5","1","0","1","1","5","2","7","1","0","0","0","0","0","0","147","17","44","0","12/39 (31%)","2/18 (11%)","45%","3","18/35 (51%)","7/21 (33%)","5/9 (56%)","50%","8","4","0","11","0","3","0","0","0","0","4"
"Visita - Hellas Verona vs Atalanta","2ND","12/12/2021","17","1","47%","0","0","8","0","3","0","204","7","6","1","0","4","0","3","1","4","4","0","0","0","0","0","0","131","16","35","0","12/35 (34%)","2/6 (33%)","55%","7","17/35 (49%)","14/21 (67%)","5/6 (83%)","29%","7","10","0","12","0","0","0","0","0","0","6"
"Local - SSC Napoli vs Empoli","ALL","12/12/2021","17","0","60%","0","0","30","4","10","8","548","12","11","0","0","6","2","13","11","16","14","0","0","2","0","2","1","473","26","60","0","32/51 (63%)","5/27 (19%)","50%","9","35/69 (51%)","11/23 (48%)","12/20 (60%)","58%","12","3","0","5","0","4","0","0","0","0","7"
"Visita - SSC Napoli vs Empoli","ALL","12/12/2021","17","1","40%","0","1","12","6","3","11","373","17","7","1","0","5","0","5","2","7","5","0","1","2","0","0","5","304","18","56","0","19/48 (40%)","3/9 (33%)","50%","8","34/69 (49%)","12/23 (52%)","10/14 (71%)","65%","17","8","0","42","0","6","0","0","0","0","17"
"Local - SSC Napoli vs Empoli","1ST","12/12/2021","17","0","50%","0","0","9","1","1","0","264","9","4","0","0","2","1","5","2","3","6","0","0","2","0","1","0","225","12","28","0","19/28 (68%)","0/7 (0%)","45%","5","16/32 (50%)","2/8 (25%)","3/6 (50%)","56%","9","2","0","3","0","1","0","0","0","0","5"
"Visita - SSC Napoli vs Empoli","1ST","12/12/2021","17","0","50%","0","0","5","2","1","0","266","8","3","0","0","1","0","4","0","4","1","0","0","0","0","0","3","229","11","35","0","8/19 (42%)","3/7 (43%)","55%","6","16/32 (50%)","6/8 (75%)","5/8 (63%)","88%","8","1","0","15","0","2","0","0","0","0","7"
"Local - SSC Napoli vs Empoli","2ND","12/12/2021","17","0","74%","0","0","21","3","9","0","284","3","7","0","0","4","1","8","9","13","8","0","0","0","0","1","1","248","14","32","0","13/23 (57%)","5/20 (25%)","54%","4","19/37 (51%)","9/15 (60%)","9/14 (64%)","67%","3","1","0","2","0","3","0","0","0","0","2"
