Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Como vs Lecce","2ND","30/12/2024","18","0","49%","0.21","0","5","1","3","0","206","11","5","2","0","0","0","4","1","3","2","0","0","0","0","0","1","165","14","19","0","6/19 (32%)","3/10 (30%)","56%","2","19/31 (61%)","5/12 (42%)","4/5 (80%)","73%","11","4","29","8","0","1","0","0","0","0","2"
"Local - Bologna vs Hellas Verona","ALL","30/12/2024","18","2","67%","2.29","4","23","1","11","9","448","17","24","2","1","8","2","6","9","14","9","1","3","0","31","8","1","379","23","69","113/147 (77%)","41/71 (58%)","8/30 (27%)","49%","12","45/80 (56%)","17/46 (37%)","6/14 (43%)","71%","17","4","31","10","0","1","-2.37","0","0","0","7"
"Visita - Bologna vs Hellas Verona","ALL","30/12/2024","18","3","33%","0.80","2","7","5","5","24","224","20","9","5","0","3","0","2","2","7","0","1","1","0","15","2","1","150","12","34","30/59 (51%)","29/59 (49%)","2/8 (25%)","51%","7","35/80 (44%)","29/46 (63%)","6/16 (38%)","65%","20","4","35","40","2","5","0.80","3","0","1","6"
"Local - Bologna vs Hellas Verona","1ST","30/12/2024","18","1","66%","0.87","2","11","1","1","0","239","10","8","0","0","3","1","4","4","8","3","0","2","0","0","3","1","200","15","37","0","22/45 (49%)","4/13 (31%)","43%","6","21/38 (55%)","5/23 (22%)","3/7 (43%)","70%","10","3","19","4","0","1","0","0","0","0","3"
"Visita - Bologna vs Hellas Verona","1ST","30/12/2024","18","2","34%","0.45","1","4","2","2","0","127","10","5","1","0","3","0","0","1","4","0","1","0","0","0","0","1","88","9","24","0","17/33 (52%)","2/5 (40%)","57%","4","17/38 (45%)","18/23 (78%)","2/8 (25%)","60%","10","2","17","16","0","2","0","0","0","0","3"
"Local - Bologna vs Hellas Verona","2ND","30/12/2024","18","1","69%","1.42","2","12","0","10","0","209","7","16","2","1","5","1","2","5","6","6","1","1","0","0","5","0","179","8","32","0","19/26 (73%)","4/17 (24%)","55%","6","24/42 (57%)","12/23 (52%)","3/7 (43%)","71%","7","1","12","6","0","0","0","0","0","0","4"
"Visita - Bologna vs Hellas Verona","2ND","30/12/2024","18","1","31%","0.35","1","3","3","3","0","97","10","4","4","0","0","0","2","1","3","0","0","1","0","0","2","0","62","3","10","0","12/26 (46%)","0/3 (0%)","45%","3","18/42 (43%)","11/23 (48%)","4/8 (50%)","70%","10","2","18","24","0","3","0","0","0","0","3"
"Local - Venezia vs Empoli","ALL","04/01/2025","19","1","50%","0.94","0","8","4","2","15","423","14","14","1","0","3","0","2","3","4","4","0","0","0","12","0","2","318","23","49","64/99 (65%)","23/64 (36%)","1/9 (11%)","42%","16","32/83 (39%)","23/47 (49%)","5/20 (25%)","64%","14","9","60","37","2","4","0.80","1","3","2","11"
"Visita - Venezia vs Empoli","ALL","04/01/2025","19","1","50%","1.78","2","18","2","8","14","408","31","15","2","0","6","0","5","7","10","8","1","1","0","23","2","1","300","21","71","78/133 (59%)","31/76 (41%)","5/28 (18%)","58%","6","51/83 (61%)","24/47 (51%)","7/15 (47%)","58%","31","7","63","17","0","2","-0.44","0","0","1","3"
"Local - Venezia vs Empoli","1ST","04/01/2025","19","1","39%","0.62","0","3","3","1","0","148","10","4","1","0","2","0","1","0","2","1","0","0","0","0","0","1","96","13","19","0","11/32 (34%)","0/5 (0%)","35%","8","16/41 (39%)","6/21 (29%)","2/10 (20%)","60%","10","4","31","21","0","3","0","0","0","0","4"
"Visita - Venezia vs Empoli","1ST","04/01/2025","19","1","61%","1.15","1","11","1","6","0","230","16","7","0","0","5","0","3","3","6","5","1","0","0","0","1","1","177","15","32","0","14/37 (38%)","4/16 (25%)","65%","3","25/41 (61%)","15/21 (71%)","3/10 (30%)","56%","16","3","32","11","0","1","0","0","0","0","1"
"Local - Venezia vs Empoli","2ND","04/01/2025","19","0","60%","0.32","0","5","1","1","0","275","4","10","0","0","1","0","1","3","2","3","0","0","0","0","0","1","222","10","30","0","12/32 (38%)","1/4 (25%)","49%","8","16/42 (38%)","17/26 (65%)","3/10 (30%)","75%","4","5","29","16","0","1","0","0","0","0","7"
"Visita - Venezia vs Empoli","2ND","04/01/2025","19","0","40%","0.62","1","7","1","2","0","178","15","8","2","0","1","0","2","4","4","3","0","1","0","0","1","0","123","6","39","0","17/39 (44%)","1/12 (8%)","51%","3","26/42 (62%)","9/26 (35%)","4/5 (80%)","60%","15","4","31","6","0","1","0","0","0","0","2"
"Local - Fiorentina vs SSC Napoli","ALL","04/01/2025","19","0","48%","1.13","1","14","1","4","17","407","24","15","0","0","2","0","6","6","8","6","0","1","0","22","2","3","335","12","45","87/113 (77%)","21/47 (45%)","6/21 (29%)","50%","5","42/76 (55%)","12/33 (36%)","5/12 (42%)","71%","24","6","47","13","0","1","-0.67","0","0","0","10"
"Visita - Fiorentina vs SSC Napoli","ALL","04/01/2025","19","3","52%","1.56","2","10","2","2","15","447","12","16","1","0","4","0","6","0","9","1","1","1","0","16","4","2","370","22","41","63/89 (71%)","19/38 (50%)","3/13 (23%)","50%","8","34/76 (45%)","21/33 (64%)","10/26 (38%)","50%","12","4","44","20","0","2","0.47","1","0","0","8"
"Local - Fiorentina vs SSC Napoli","1ST","04/01/2025","19","0","40%","0.19","0","6","1","3","0","172","9","8","0","0","1","0","3","2","3","3","0","0","0","0","1","1","140","4","26","0","12/25 (48%)","4/12 (33%)","54%","2","19/31 (61%)","8/19 (42%)","3/6 (50%)","78%","9","5","21","11","0","1","0","0","0","0","5"
"Visita - Fiorentina vs SSC Napoli","1ST","04/01/2025","19","1","60%","0.09","0","4","1","2","0","261","5","7","1","0","2","0","2","0","3","1","0","0","0","0","1","2","217","15","22","0","11/21 (52%)","1/10 (10%)","46%","4","12/31 (39%)","11/19 (58%)","3/8 (38%)","40%","5","1","19","10","0","1","0","0","0","0","5"
"Local - Fiorentina vs SSC Napoli","2ND","04/01/2025","19","0","56%","0.94","1","8","0","1","0","235","15","7","0","0","1","0","3","4","5","3","0","1","0","0","1","2","195","8","19","0","9/22 (41%)","2/9 (22%)","46%","3","23/45 (51%)","4/14 (29%)","2/6 (33%)","67%","15","1","26","2","0","0","0","0","0","0","5"
"Visita - Fiorentina vs SSC Napoli","2ND","04/01/2025","19","2","44%","1.47","2","6","1","0","0","186","7","9","0","0","2","0","4","0","6","0","1","1","0","0","3","0","153","7","19","0","8/17 (47%)","2/3 (67%)","54%","4","22/45 (49%)","10/14 (71%)","7/18 (39%)","57%","7","3","25","10","0","1","0","0","0","0","3"
"Local - Hellas Verona vs Udinese","ALL","04/01/2025","19","0","37%","1.02","0","13","6","7","14","273","23","16","3","1","3","0","6","4","7","6","0","0","0","17","2","3","197","13","35","29/58 (50%)","21/67 (31%)","3/12 (25%)","46%","6","46/84 (55%)","12/42 (29%)","8/16 (50%)","48%","23","12","39","19","1","6","1.33","4","2","1","11"
"Visita - Hellas Verona vs Udinese","ALL","04/01/2025","19","0","63%","0.80","0","15","3","3","16","467","14","14","2","0","6","1","7","2","6","9","0","0","0","18","3","1","394","25","67","104/146 (71%)","39/62 (63%)","7/17 (41%)","54%","13","38/84 (45%)","30/42 (71%)","12/22 (55%)","50%","14","5","39","19","1","3","0.33","2","0","1","7"
"Local - Hellas Verona vs Udinese","1ST","04/01/2025","19","0","41%","0.19","0","5","1","5","0","146","8","8","1","0","1","0","1","3","2","3","0","0","0","0","1","2","113","8","16","0","9/30 (30%)","1/5 (20%)","33%","4","17/43 (40%)","3/17 (18%)","2/6 (33%)","50%","8","4","15","8","0","1","0","0","0","0","4"
"Visita - Hellas Verona vs Udinese","1ST","04/01/2025","19","0","59%","0.15","0","4","1","2","0","212","8","10","1","0","1","0","2","1","0","4","0","0","0","0","3","0","182","8","28","0","14/23 (61%)","1/7 (14%)","67%","4","26/43 (60%)","14/17 (82%)","9/13 (69%)","38%","8","2","17","12","0","1","0","0","0","0","3"
"Local - Hellas Verona vs Udinese","2ND","04/01/2025","19","0","33%","0.83","0","8","5","2","0","127","15","8","2","1","2","0","5","1","5","3","0","0","0","0","1","1","84","5","19","0","12/37 (32%)","2/7 (29%)","58%","2","29/41 (71%)","9/25 (36%)","6/10 (60%)","47%","15","8","24","11","0","5","0","0","0","0","7"
"Visita - Hellas Verona vs Udinese","2ND","04/01/2025","19","0","67%","0.65","0","11","2","1","0","255","6","4","1","0","5","1","5","1","6","5","0","0","0","0","0","1","212","17","39","0","25/39 (64%)","6/10 (60%)","42%","9","12/41 (29%)","16/25 (64%)","3/9 (33%)","67%","6","3","22","7","0","2","0","0","0","0","4"
"Local - Monza vs Cagliari","ALL","05/01/2025","19","1","53%","1.58","2","6","2","1","16","406","17","18","2","1","2","0","4","0","4","2","1","1","0","16","4","2","311","21","50","70/108 (65%)","21/56 (38%)","1/16 (6%)","43%","10","38/76 (50%)","11/39 (28%)","5/11 (45%)","47%","17","11","45","16","0","2","-0.38","1","0","0","7"
"Visita - Monza vs Cagliari","ALL","05/01/2025","19","2","47%","0.85","0","13","1","3","19","358","16","16","2","0","4","2","5","4","11","2","0","0","0","25","4","2","259","18","45","59/100 (59%)","33/64 (52%)","3/17 (18%)","57%","7","38/76 (50%)","28/39 (72%)","7/17 (41%)","50%","16","4","55","24","0","1","0.76","0","1","1","4"
"Local - Monza vs Cagliari","1ST","05/01/2025","19","1","50%","1.14","1","3","2","0","0","193","12","5","1","0","1","0","2","0","2","1","1","0","0","0","1","1","153","8","19","0","8/25 (32%)","0/5 (0%)","35%","4","17/37 (46%)","2/17 (12%)","0/4 (0%)","50%","12","7","21","9","0","2","0","0","0","0","5"
"Visita - Monza vs Cagliari","1ST","05/01/2025","19","1","50%","0.64","0","9","0","2","0","189","8","9","1","0","3","1","3","3","8","1","0","0","0","0","3","0","143","8","22","0","12/23 (52%)","3/12 (25%)","65%","5","20/37 (54%)","15/17 (88%)","3/10 (30%)","63%","8","4","26","7","0","0","0","0","0","0","1"
"Local - Monza vs Cagliari","2ND","05/01/2025","19","0","57%","0.45","1","3","0","1","0","213","5","13","1","1","1","0","2","0","2","1","0","1","0","0","3","1","158","13","31","0","13/31 (42%)","1/11 (9%)","49%","6","21/39 (54%)","9/22 (41%)","5/7 (71%)","40%","5","4","24","7","0","0","0","0","0","0","2"
"Visita - Monza vs Cagliari","2ND","05/01/2025","19","1","43%","0.21","0","4","1","1","0","169","8","7","1","0","1","1","2","1","3","1","0","0","0","0","1","2","116","10","23","0","21/41 (51%)","0/5 (0%)","51%","2","18/39 (46%)","13/22 (59%)","4/7 (57%)","38%","8","0","29","17","0","1","0","0","0","0","3"
"Local - Lecce vs Genoa","ALL","05/01/2025","19","0","63%","0.56","0","10","1","9","11","532","17","15","0","0","3","1","4","3","7","3","0","0","2","32","3","1","442","24","57","98/141 (70%)","19/48 (40%)","7/25 (28%)","53%","7","39/74 (53%)","22/42 (52%)","10/23 (43%)","71%","17","8","45","12","0","1","0.24","0","1","0","5"
"Visita - Lecce vs Genoa","ALL","05/01/2025","19","0","37%","1.08","1","4","3","4","15","315","20","11","1","0","1","2","2","1","3","1","0","1","0","16","0","1","235","18","22","28/47 (60%)","20/50 (40%)","1/14 (7%)","47%","14","35/74 (47%)","20/42 (48%)","6/9 (67%)","35%","20","9","45","41","2","3","0.86","2","0","0","9"
"Local - Lecce vs Genoa","1ST","05/01/2025","19","0","61%","0.17","0","4","0","2","0","271","9","9","0","0","1","1","2","1","3","1","0","0","1","0","1","0","227","13","25","0","11/29 (38%)","1/7 (14%)","52%","3","21/37 (57%)","7/17 (41%)","5/9 (56%)","78%","9","2","20","4","0","0","0","0","0","0","4"
"Visita - Lecce vs Genoa","1ST","05/01/2025","19","0","39%","0.98","1","2","1","1","0","175","7","6","0","0","0","2","2","0","2","0","0","1","0","0","0","0","140","10","14","0","14/25 (56%)","1/4 (25%)","48%","8","16/37 (43%)","10/17 (59%)","4/5 (80%)","29%","7","4","19","14","0","1","0","0","0","0","2"
"Local - Lecce vs Genoa","2ND","05/01/2025","19","0","65%","0.39","0","6","1","7","0","261","8","6","0","0","2","0","2","2","4","2","0","0","1","0","2","1","215","11","32","0","8/19 (42%)","6/18 (33%)","53%","4","18/37 (49%)","15/25 (60%)","5/14 (36%)","63%","8","6","25","8","0","1","0","0","0","0","1"
"Visita - Lecce vs Genoa","2ND","05/01/2025","19","0","35%","0.10","0","2","2","3","0","140","13","5","1","0","1","0","0","1","1","1","0","0","0","0","0","1","95","8","8","0","6/25 (24%)","0/10 (0%)","47%","6","19/37 (51%)","10/25 (40%)","2/4 (50%)","38%","13","5","26","27","0","2","0","0","0","0","7"
"Local - Torino vs Parma","ALL","05/01/2025","19","0","62%","1.08","1","12","3","8","9","562","15","9","2","0","4","0","3","5","9","3","0","1","0","31","2","4","474","30","60","105/155 (68%)","23/49 (47%)","3/33 (9%)","51%","5","29/53 (55%)","12/27 (44%)","6/11 (55%)","60%","15","2","44","16","0","3","0.08","1","1","0","8"
"Visita - Torino vs Parma","ALL","05/01/2025","19","0","38%","0.38","0","10","4","7","9","358","10","9","1","0","3","1","6","1","1","9","0","0","0","10","0","1","284","10","53","55/98 (56%)","18/56 (32%)","2/12 (17%)","49%","5","24/53 (45%)","15/27 (56%)","6/16 (38%)","50%","10","9","54","47","1","4","1.80","3","3","3","6"
"Local - Torino vs Parma","1ST","05/01/2025","19","0","60%","0.62","1","5","2","4","0","278","8","4","1","0","3","0","1","1","5","0","0","1","0","0","0","2","230","10","29","0","5/22 (23%)","2/14 (14%)","62%","3","14/22 (64%)","7/12 (58%)","3/3 (100%)","75%","8","1","30","9","0","2","0","0","0","0","1"
"Visita - Torino vs Parma","1ST","05/01/2025","19","0","40%","0.09","0","3","3","4","0","191","3","3","1","0","2","0","1","0","0","3","0","0","0","0","0","1","149","5","22","0","12/33 (36%)","0/5 (0%)","38%","3","8/22 (36%)","5/12 (42%)","2/7 (29%)","67%","3","6","29","18","0","3","0","0","0","0","3"
"Local - Torino vs Parma","2ND","05/01/2025","19","0","63%","0.47","0","7","1","4","0","284","7","5","1","0","1","0","2","4","4","3","0","0","0","0","2","2","244","20","31","0","18/27 (67%)","1/19 (5%)","43%","2","15/31 (48%)","5/15 (33%)","3/8 (38%)","43%","7","1","14","7","0","1","0","0","0","0","7"
"Visita - Torino vs Parma","2ND","05/01/2025","19","0","37%","0.29","0","7","1","3","0","167","7","6","0","0","1","1","5","1","1","6","0","0","0","0","0","0","135","5","31","0","6/23 (26%)","2/7 (29%)","57%","2","16/31 (52%)","10/15 (67%)","4/9 (44%)","43%","7","3","25","29","0","1","0","0","0","0","3"
"Local - AS Roma vs Lazio","ALL","05/01/2025","19","2","33%","1.13","2","7","6","3","12","272","10","19","4","0","5","0","1","1","6","1","1","1","1","10","2","0","222","7","23","16/32 (50%)","22/42 (52%)","1/9 (11%)","52%","4","30/59 (51%)","10/18 (56%)","3/6 (50%)","70%","10","9","42","34","0","6","0.83","2","1","1","9"
"Visita - AS Roma vs Lazio","ALL","05/01/2025","19","0","67%","0.87","2","16","3","10","19","541","7","12","5","1","6","1","3","7","10","6","0","2","0","25","3","2","503","14","75","152/179 (85%)","33/40 (83%)","7/38 (18%)","48%","7","29/59 (49%)","8/18 (44%)","10/13 (77%)","43%","7","5","44","6","0","3","-0.29","1","2","0","5"
"Local - AS Roma vs Lazio","1ST","05/01/2025","19","2","41%","0.96","1","6","1","2","0","180","6","10","1","0","4","0","1","1","5","1","1","0","0","0","1","0","162","4","8","0","8/14 (57%)","1/6 (17%)","54%","3","17/29 (59%)","2/6 (33%)","2/2 (100%)","83%","6","4","19","5","0","1","0","0","0","0","3"
"Visita - AS Roma vs Lazio","1ST","05/01/2025","19","0","59%","0.29","0","5","2","1","0","267","3","5","3","0","1","0","1","3","4","1","0","0","0","0","1","0","249","8","30","0","13/18 (72%)","2/8 (25%)","46%","5","12/29 (41%)","4/6 (67%)","4/5 (80%)","100%","3","1","16","3","0","2","0","0","0","0","4"
"Local - AS Roma vs Lazio","2ND","05/01/2025","19","0","24%","0.17","1","1","5","1","0","92","4","9","3","0","1","0","0","0","1","0","0","1","1","0","1","0","60","3","15","0","14/28 (50%)","0/3 (0%)","50%","1","13/30 (43%)","8/12 (67%)","1/4 (25%)","50%","4","5","23","29","0","5","0","0","0","0","6"
"Visita - AS Roma vs Lazio","2ND","05/01/2025","19","0","76%","0.58","2","11","1","9","0","274","4","7","2","1","5","1","2","4","6","5","0","2","0","0","2","2","254","6","45","0","20/22 (91%)","5/30 (17%)","50%","2","17/30 (57%)","4/12 (33%)","6/8 (75%)","0%","4","4","28","3","0","1","0","0","0","0","1"
"Local - Como vs AC Milan","ALL","14/01/2025","19","1","51%","1.27","2","12","4","2","11","389","18","17","1","0","4","0","6","2","9","3","0","2","2","23","3","3","322","34","55","93/125 (74%)","25/53 (47%)","6/16 (38%)","45%","18","43/98 (44%)","9/17 (53%)","8/19 (42%)","67%","18","9","47","18","0","4","-0.23","0","0","0","5"
"Visita - Como vs AC Milan","ALL","14/01/2025","19","2","49%","1.30","2","12","3","4","17","378","29","11","6","0","6","0","3","3","10","2","1","1","1","24","2","1","308","14","52","57/89 (64%)","19/45 (42%)","3/13 (23%)","55%","10","55/98 (56%)","8/17 (47%)","16/24 (67%)","62%","29","4","46","17","0","3","-0.56","1","0","0","10"
"Local - Como vs AC Milan","1ST","14/01/2025","19","0","52%","0.40","0","5","3","1","0","215","7","7","0","0","2","0","2","1","2","3","0","0","1","0","2","1","175","19","26","0","18/32 (56%)","2/5 (40%)","45%","13","21/50 (42%)","4/5 (80%)","7/12 (58%)","71%","7","6","26","10","0","3","0","0","0","0","2"
"Visita - Como vs AC Milan","1ST","14/01/2025","19","0","48%","0.48","0","5","2","3","0","201","18","5","3","0","3","0","1","1","3","2","0","0","0","0","1","0","161","4","26","0","8/24 (33%)","1/9 (11%)","55%","5","29/50 (58%)","1/5 (20%)","6/8 (75%)","61%","18","3","25","6","0","2","0","0","0","0","5"
"Local - Como vs AC Milan","2ND","14/01/2025","19","1","51%","0.86","2","7","1","1","0","174","11","10","1","0","2","0","4","1","7","0","0","2","1","0","1","2","147","15","29","0","7/21 (33%)","4/11 (36%)","45%","5","22/48 (46%)","5/12 (42%)","1/7 (14%)","64%","11","3","21","8","0","1","0","0","0","0","3"
"Visita - Como vs AC Milan","2ND","14/01/2025","19","2","49%","0.82","2","7","1","1","0","177","11","6","3","0","3","0","2","2","7","0","1","1","1","0","1","1","147","10","26","0","11/21 (52%)","2/4 (50%)","55%","5","26/48 (54%)","7/12 (58%)","10/16 (63%)","64%","11","1","21","11","0","1","0","0","0","0","5"
"Local - Atalanta vs Juventus","ALL","14/01/2025","19","1","60%","1.43","2","17","7","3","10","643","15","7","1","0","6","0","7","4","11","6","0","2","0","38","2","2","586","13","59","177/201 (88%)","26/39 (67%)","4/25 (16%)","46%","18","36/85 (42%)","17/30 (57%)","14/23 (61%)","53%","15","7","57","15","0","7","0.40","0","0","0","5"
"Visita - Atalanta vs Juventus","ALL","14/01/2025","19","1","40%","1.54","3","17","4","3","7","424","27","10","1","0","9","2","4","4","13","4","1","2","2","22","1","2","365","16","22","65/79 (82%)","11/27 (41%)","2/11 (18%)","54%","7","49/85 (58%)","13/30 (43%)","12/20 (60%)","56%","27","9","50","29","2","4","-0.06","0","1","1","8"
"Local - Atalanta vs Juventus","1ST","14/01/2025","19","0","59%","0.33","0","7","2","1","0","324","11","2","0","0","2","0","3","2","5","2","0","0","0","0","1","2","291","8","30","0","13/23 (57%)","2/8 (25%)","44%","14","17/46 (37%)","11/17 (65%)","4/9 (44%)","36%","11","2","27","9","0","2","0","0","0","0","3"
"Visita - Atalanta vs Juventus","1ST","14/01/2025","19","0","41%","0.40","1","6","2","1","0","226","19","3","0","0","2","1","3","1","4","2","0","1","0","0","1","2","196","8","10","0","4/11 (36%)","1/8 (13%)","56%","6","29/46 (63%)","6/17 (35%)","7/12 (58%)","47%","19","3","26","12","0","2","0","0","0","0","2"
"Local - Atalanta vs Juventus","2ND","14/01/2025","19","1","62%","1.10","2","10","5","2","0","319","4","5","1","0","4","0","4","2","6","4","0","2","0","0","1","0","295","5","29","0","13/16 (81%)","2/17 (12%)","48%","4","19/39 (49%)","6/13 (46%)","10/14 (71%)","100%","4","5","30","6","0","5","0","0","0","0","2"
"Visita - Atalanta vs Juventus","2ND","14/01/2025","19","1","38%","1.14","2","11","2","2","0","198","8","7","1","0","7","1","1","3","9","2","1","1","2","0","0","0","169","8","12","0","7/16 (44%)","1/3 (33%)","52%","1","20/39 (51%)","7/13 (54%)","5/8 (63%)","75%","8","6","24","17","0","2","0","0","0","0","6"
"Local - Inter vs Bologna","ALL","15/01/2025","19","2","48%","1.74","3","12","4","3","19","398","9","13","0","0","6","0","5","1","9","3","2","1","2","20","1","2","328","23","37","63/80 (79%)","31/56 (55%)","3/13 (23%)","49%","6","27/66 (41%)","21/31 (68%)","8/16 (50%)","67%","9","5","35","24","2","4","-0.88","1","1","0","7"
"Visita - Inter vs Bologna","ALL","15/01/2025","19","2","52%","0.64","1","14","4","3","13","427","14","19","0","0","6","1","7","1","7","7","0","1","0","18","3","3","357","15","66","83/113 (73%)","44/73 (60%)","2/24 (8%)","51%","6","39/66 (59%)","10/31 (32%)","6/9 (67%)","57%","14","4","40","14","0","4","-0.39","1","1","1","10"
"Local - Inter vs Bologna","1ST","15/01/2025","19","2","44%","1.61","2","10","2","0","0","191","5","8","0","0","5","0","4","1","9","1","2","0","0","0","0","1","156","10","15","0","15/31 (48%)","3/7 (43%)","49%","2","16/35 (46%)","7/12 (58%)","5/7 (71%)","80%","5","3","19","8","0","2","0","0","0","0","4"
"Visita - Inter vs Bologna","1ST","15/01/2025","19","1","56%","0.41","1","7","3","1","0","241","4","12","0","0","3","1","3","1","5","2","0","1","0","0","1","0","205","6","37","0","24/38 (63%)","1/9 (11%)","51%","4","19/35 (54%)","5/12 (42%)","3/4 (75%)","50%","4","2","23","7","0","3","0","0","0","0","4"
"Local - Inter vs Bologna","2ND","15/01/2025","19","0","52%","0.13","1","2","2","3","0","207","4","5","0","0","1","0","1","0","0","2","0","1","2","0","1","1","172","13","22","0","16/25 (64%)","0/6 (0%)","50%","4","11/31 (35%)","14/19 (74%)","3/9 (33%)","50%","4","2","16","16","0","2","0","0","0","0","3"
"Visita - Inter vs Bologna","2ND","15/01/2025","19","1","48%","0.24","0","7","1","2","0","186","10","7","0","0","3","0","4","0","2","5","0","0","0","0","2","3","152","9","29","0","20/35 (57%)","1/15 (7%)","50%","2","20/31 (65%)","5/19 (26%)","3/5 (60%)","60%","10","2","17","7","0","1","0","0","0","0","6"
"Local - Lazio vs Como","ALL","10/01/2025","20","1","36%","0.53","1","12","2","7","14","268","16","15","4","1","4","0","3","5","8","4","0","1","0","30","4","1","199","15","42","42/74 (57%)","19/51 (37%)","3/14 (21%)","42%","11","40/79 (51%)","7/32 (22%)","10/20 (50%)","69%","16","18","42","19","2","2","0.57","1","2","0","15"
"Visita - Lazio vs Como","ALL","10/01/2025","20","1","64%","1.91","2","17","3","7","15","475","21","14","3","0","4","1","12","1","12","5","1","1","2","22","6","0","407","16","59","99/124 (80%)","19/29 (66%)","9/26 (35%)","58%","8","39/79 (49%)","25/32 (78%)","7/15 (47%)","57%","21","9","53","19","0","3","-0.06","1","1","0","2"
"Local - Lazio vs Como","1ST","10/01/2025","20","1","41%","0.21","0","7","1","5","0","160","8","7","0","0","2","0","2","3","4","3","0","0","0","0","2","1","132","8","24","0","15/26 (58%)","1/9 (11%)","47%","4","20/37 (54%)","2/10 (20%)","6/9 (67%)","75%","8","8","22","9","0","1","0","0","0","0","7"
"Visita - Lazio vs Como","1ST","10/01/2025","20","0","59%","0.94","1","7","1","2","0","233","7","6","1","0","1","1","6","0","4","3","0","1","1","0","3","0","202","7","24","0","9/13 (69%)","2/10 (20%)","53%","5","17/37 (46%)","8/10 (80%)","6/9 (67%)","43%","7","3","24","10","0","1","0","0","0","0","2"
"Local - Lazio vs Como","2ND","10/01/2025","20","0","31%","0.31","1","5","1","2","0","108","8","8","4","1","2","0","1","2","4","1","0","1","0","0","2","0","67","7","18","0","4/25 (16%)","2/5 (40%)","39%","7","20/42 (48%)","5/22 (23%)","4/11 (36%)","63%","8","10","20","10","0","1","0","0","0","0","8"
"Visita - Lazio vs Como","2ND","10/01/2025","20","1","69%","0.98","1","10","2","5","0","242","14","8","2","0","3","0","6","1","8","2","1","0","1","0","3","0","205","9","35","0","10/16 (63%)","7/16 (44%)","61%","3","22/42 (52%)","17/22 (77%)","1/6 (17%)","64%","14","6","29","9","0","2","0","0","0","0","0"
"Local - Empoli vs Lecce","ALL","11/01/2025","20","1","50%","1.43","5","15","3","9","11","375","26","21","0","0","5","0","6","4","12","3","1","4","1","37","1","2","251","34","73","70/133 (53%)","25/73 (34%)","5/25 (20%)","56%","12","53/92 (58%)","20/39 (51%)","9/22 (41%)","65%","26","13","58","16","2","3","-1.09","1","0","0","6"
"Visita - Empoli vs Lecce","ALL","11/01/2025","20","3","50%","1.43","3","14","4","2","21","405","25","11","3","0","6","0","5","3","9","5","1","2","0","16","0","3","283","24","46","64/104 (62%)","27/74 (36%)","1/4 (25%)","44%","11","39/92 (42%)","19/39 (49%)","3/18 (17%)","52%","25","13","63","49","1","4","0.78","1","0","0","13"
"Local - Empoli vs Lecce","1ST","11/01/2025","20","0","42%","0.29","2","5","3","4","0","158","15","10","0","0","1","0","2","2","3","2","0","2","0","0","0","2","107","13","30","0","14/37 (38%)","1/7 (14%)","61%","8","26/42 (62%)","11/19 (58%)","2/7 (29%)","53%","15","8","28","13","0","3","0","0","0","0","4"
"Visita - Empoli vs Lecce","1ST","11/01/2025","20","2","58%","1.11","3","9","1","2","0","230","13","3","1","0","5","0","3","1","6","3","1","2","0","0","0","3","174","17","25","0","15/34 (44%)","1/4 (25%)","39%","6","16/42 (38%)","8/19 (42%)","0/9 (0%)","46%","13","4","32","17","0","1","0","0","0","0","3"
"Local - Empoli vs Lecce","2ND","11/01/2025","20","1","57%","1.14","3","10","0","5","0","217","11","11","0","0","4","0","4","2","9","1","1","2","1","0","1","0","144","21","43","0","11/36 (31%)","4/18 (22%)","51%","4","27/50 (54%)","9/20 (45%)","7/15 (47%)","82%","11","5","30","3","0","0","0","0","0","0","2"
"Visita - Empoli vs Lecce","2ND","11/01/2025","20","1","43%","0.31","0","5","3","0","0","175","12","8","2","0","1","0","2","2","3","2","0","0","0","0","0","0","109","7","21","0","12/40 (30%)","0/0 (0%)","49%","5","23/50 (46%)","11/20 (55%)","3/9 (33%)","58%","12","9","31","32","0","3","0","0","0","0","10"
"Local - Udinese vs Atalanta","ALL","11/01/2025","20","0","46%","1.76","3","12","2","5","4","418","23","16","1","0","3","2","4","5","8","4","0","3","0","15","1","0","326","22","48","56/89 (63%)","15/60 (25%)","3/18 (17%)","47%","11","44/78 (56%)","11/40 (28%)","5/16 (31%)","65%","23","11","50","16","0","2","0.60","1","0","0","6"
