Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Bologna vs AC Milan","ALL","03/02/2026","23","0","54%","0.45","0","13","4","5","14","491","18","10","3","0","2","0","9","2","7","6","0","0","0","29","2","0","430","20","78","134/169 (79%)","50/64 (78%)","10/26 (38%)","52%","7","33/67 (49%)","14/23 (61%)","7/14 (50%)","39%","18","7","44","11","0","4","-0.42","0","0","0","3"
"Visita - Bologna vs AC Milan","ALL","03/02/2026","23","3","46%","2.66","9","10","2","0","10","429","14","13","0","0","7","0","2","1","10","0","3","6","1","20","2","1","361","18","28","49/63 (78%)","24/49 (49%)","4/6 (67%)","48%","9","34/67 (51%)","9/23 (39%)","6/15 (40%)","43%","14","7","41","28","0","2","0.15","1","1","0","14"
"Local - Bologna vs AC Milan","1ST","03/02/2026","23","0","56%","0.38","0","9","1","3","7","231","11","5","0","0","1","0","6","2","6","3","0","0","0","0","1","0","201","4","37","0","26/35 (74%)","4/12 (33%)","55%","5","18/32 (56%)","8/15 (53%)","3/3 (100%)","36%","11","4","22","6","0","1","0","0","0","0","2"
"Visita - Bologna vs AC Milan","1ST","03/02/2026","23","2","44%","1.86","6","5","1","0","5","186","5","6","0","0","3","0","2","0","5","0","2","4","1","0","2","0","151","13","12","0","14/29 (48%)","3/4 (75%)","45%","5","14/32 (44%)","7/15 (47%)","2/8 (25%)","40%","5","2","15","9","0","1","0","0","0","0","9"
"Local - Bologna vs AC Milan","2ND","03/02/2026","23","0","53%","0.08","0","4","3","2","7","260","7","5","3","0","1","0","3","0","1","3","0","0","0","0","1","0","229","16","41","0","24/29 (83%)","6/14 (43%)","49%","2","15/35 (43%)","6/8 (75%)","4/11 (36%)","43%","7","3","22","5","0","3","0","0","0","0","1"
"Visita - Bologna vs AC Milan","2ND","03/02/2026","23","1","47%","0.80","3","5","1","0","5","243","9","7","0","0","4","0","0","1","5","0","1","2","0","0","0","1","210","5","16","0","10/20 (50%)","1/2 (50%)","51%","4","20/35 (57%)","2/8 (25%)","4/7 (57%)","44%","9","5","26","19","0","1","0","0","0","0","5"
"Local - Hellas Verona vs Pisa","ALL","06/02/2026","24","0","61%","0.06","0","3","3","8","13","464","8","16","1","0","0","1","3","0","1","2","0","0","0","7","2","0","358","27","61","42/90 (47%)","17/59 (29%)","1/18 (0%)","51%","7","24/47 (51%)","31/60 (52%)","1/3 (33%)","50%","8","5","49","39","1","3","0.87","0","0","0","4"
"Visita - Hellas Verona vs Pisa","ALL","06/02/2026","24","0","39%","0.82","2","11","0","4","16","294","9","13","2","0","3","1","5","3","9","2","0","2","1","20","0","1","195","29","48","30/68 (44%)","24/69 (35%)","4/16 (25%)","49%","4","23/47 (49%)","29/60 (48%)","4/8 (50%)","44%","9","9","50","45","0","0","0.00","0","1","1","5"
"Local - Hellas Verona vs Pisa","1ST","06/02/2026","24","0","69%","0.06","0","3","0","6","6","231","2","7","0","0","0","1","3","0","1","2","0","0","0","0","2","0","183","14","25","0","5/22 (23%)","1/11 (0%)","54%","1","10/16 (63%)","16/32 (50%)","1/1 (100%)","100%","2","1","28","19","0","0","0","0","0","0","0"
"Visita - Hellas Verona vs Pisa","1ST","06/02/2026","24","0","31%","0.10","0","2","0","2","7","105","1","6","1","0","0","0","1","1","2","0","0","0","0","0","0","0","57","20","19","0","4/27 (15%)","1/4 (25%)","46%","1","6/16 (38%)","16/32 (50%)","1/2 (50%)","100%","1","7","21","21","0","0","0","0","0","0","3"
"Local - Hellas Verona vs Pisa","2ND","06/02/2026","24","0","55%","0.00","0","0","3","2","7","233","6","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","175","13","36","0","12/37 (32%)","0/7 (0%)","49%","6","14/31 (45%)","15/28 (54%)","0/2 (0%)","33%","6","5","21","20","0","3","0","0","0","0","4"
"Visita - Hellas Verona vs Pisa","2ND","06/02/2026","24","0","45%","0.72","2","9","0","2","9","189","8","7","1","0","3","1","4","2","7","2","0","2","1","0","0","1","138","9","29","0","20/42 (48%)","3/12 (25%)","51%","3","17/31 (55%)","13/28 (46%)","3/6 (50%)","38%","8","2","29","24","0","0","0","0","0","0","2"
"Local - Genoa vs SSC Napoli","ALL","07/02/2026","24","2","40%","1.36","2","12","2","4","16","313","25","11","2","0","3","0","8","1","6","6","2","0","0","18","3","1","250","10","55","69/104 (66%)","20/47 (43%)","5/27 (19%)","50%","10","42/75 (56%)","13/34 (38%)","6/11 (55%)","48%","25","6","46","12","0","2","-0.75","0","0","0","6"
"Visita - Genoa vs SSC Napoli","ALL","07/02/2026","24","3","60%","2.48","2","14","1","3","12","501","15","15","3","1","5","0","7","2","9","5","2","0","1","19","3","1","421","16","37","42/57 (74%)","31/59 (53%)","2/8 (25%)","50%","14","33/75 (44%)","21/34 (62%)","3/14 (21%)","67%","15","6","46","32","0","1","-0.52","1","3","0","9"
"Local - Genoa vs SSC Napoli","1ST","07/02/2026","24","1","35%","1.13","1","7","2","2","6","147","14","5","0","0","2","0","4","1","3","4","1","0","0","0","1","0","119","5","27","0","6/22 (27%)","1/8 (13%)","48%","4","22/36 (61%)","3/16 (19%)","3/6 (50%)","43%","14","3","21","5","0","2","0","0","0","0","1"
"Visita - Genoa vs SSC Napoli","1ST","07/02/2026","24","2","65%","1.05","1","7","1","2","6","288","7","6","1","0","4","0","2","1","5","2","1","0","1","0","1","0","257","6","22","0","19/31 (61%)","1/4 (25%)","52%","8","14/36 (39%)","13/16 (81%)","1/7 (14%)","57%","7","3","25","9","0","1","0","0","0","0","3"
"Local - Genoa vs SSC Napoli","2ND","07/02/2026","24","1","46%","0.23","1","5","0","2","10","166","11","6","2","0","1","0","4","0","3","2","1","0","0","0","2","1","131","5","28","0","14/25 (56%)","4/19 (21%)","53%","6","20/39 (51%)","10/18 (56%)","3/5 (60%)","55%","11","3","25","7","0","0","0","0","0","0","5"
"Visita - Genoa vs SSC Napoli","2ND","07/02/2026","24","1","54%","1.43","1","7","0","1","6","213","8","9","2","1","1","0","5","1","4","3","1","0","0","0","2","1","164","10","15","0","12/28 (43%)","1/4 (25%)","47%","6","19/39 (49%)","8/18 (44%)","2/7 (29%)","75%","8","3","21","23","0","0","0","0","0","0","6"
"Local - Fiorentina vs Torino","ALL","07/02/2026","24","2","55%","1.53","1","21","2","9","6","502","6","23","2","0","5","0","10","6","14","7","0","1","1","24","3","3","437","13","56","98/129 (76%)","24/42 (57%)","7/25 (28%)","58%","8","40/62 (65%)","14/31 (45%)","11/16 (69%)","67%","6","4","41","25","1","2","-0.39","0","0","0","3"
"Visita - Fiorentina vs Torino","ALL","07/02/2026","24","2","45%","0.96","1","12","3","4","23","418","13","6","5","0","4","0","2","6","10","2","1","0","0","23","1","1","352","12","49","69/100 (69%)","32/53 (60%)","6/17 (35%)","42%","4","22/62 (35%)","17/31 (55%)","3/5 (60%)","54%","13","5","30","34","0","3","-0.24","1","1","1","9"
"Local - Fiorentina vs Torino","1ST","07/02/2026","24","0","58%","1.03","1","13","0","7","3","284","5","9","1","0","3","0","5","5","9","4","0","1","1","0","1","1","252","6","24","0","12/17 (71%)","2/12 (17%)","62%","3","20/30 (67%)","6/12 (50%)","6/9 (67%)","80%","5","2","19","9","0","0","0","0","0","0","2"
"Visita - Fiorentina vs Torino","1ST","07/02/2026","24","1","42%","0.39","1","5","3","3","9","211","6","3","1","0","1","0","2","2","5","0","1","0","0","0","1","0","177","7","19","0","17/29 (59%)","1/6 (17%)","38%","3","10/30 (33%)","6/12 (50%)","1/3 (33%)","50%","6","3","16","14","0","3","0","0","0","0","5"
"Local - Fiorentina vs Torino","2ND","07/02/2026","24","2","51%","0.50","0","8","2","2","3","218","1","14","1","0","2","0","5","1","5","3","0","0","0","0","2","2","185","7","32","0","12/25 (48%)","5/13 (38%)","55%","5","20/32 (63%)","8/19 (42%)","5/7 (71%)","0%","1","2","22","16","0","2","0","0","0","0","1"
"Visita - Fiorentina vs Torino","2ND","07/02/2026","24","1","49%","0.57","0","7","1","1","14","207","7","3","4","0","3","0","1","4","5","2","0","0","0","0","1","1","175","5","30","0","15/24 (63%)","5/11 (45%)","45%","1","12/32 (38%)","11/19 (58%)","2/2 (100%)","57%","7","2","14","20","0","1","0","0","0","0","4"
"Local - Bologna vs Parma","ALL","08/02/2026","24","0","52%","1.11","3","16","0","4","10","392","11","14","1","1","2","1","9","5","10","6","0","3","0","24","5","3","321","13","72","137/172 (80%)","32/66 (48%)","10/32 (31%)","61%","4","37/58 (64%)","10/19 (53%)","13/18 (72%)","73%","11","5","39","19","0","0","-0.78","0","0","1","3"
"Visita - Bologna vs Parma","ALL","08/02/2026","24","1","48%","0.18","0","5","3","5","14","376","9","10","3","1","1","0","1","3","0","5","0","0","0","8","3","4","315","17","46","63/88 (72%)","26/45 (58%)","3/19 (16%)","39%","7","21/58 (36%)","9/19 (47%)","3/7 (43%)","67%","9","7","42","22","1","3","0.53","1","2","0","11"
"Local - Bologna vs Parma","1ST","08/02/2026","24","0","50%","0.26","1","5","0","0","6","225","4","6","0","1","1","0","2","2","3","2","0","1","0","0","1","1","185","5","39","0","15/33 (45%)","2/7 (29%)","59%","1","18/29 (62%)","5/10 (50%)","8/12 (67%)","75%","4","4","23","11","0","0","0","0","0","0","3"
"Visita - Bologna vs Parma","1ST","08/02/2026","24","0","50%","0.14","0","3","1","2","6","218","5","6","0","0","0","0","1","2","0","3","0","0","0","0","2","2","186","11","30","0","12/19 (63%)","2/14 (14%)","41%","2","11/29 (38%)","5/10 (50%)","1/3 (33%)","60%","5","4","27","11","0","1","0","0","0","0","3"
"Local - Bologna vs Parma","2ND","08/02/2026","24","0","54%","0.85","2","11","0","4","4","167","7","8","1","0","1","1","7","3","7","4","0","2","0","0","4","2","136","8","33","0","17/33 (52%)","8/25 (32%)","63%","3","19/29 (66%)","5/9 (56%)","5/6 (83%)","71%","7","1","16","8","0","0","0","0","0","0","0"
"Visita - Bologna vs Parma","2ND","08/02/2026","24","1","46%","0.05","0","2","2","3","8","158","4","4","3","1","1","0","0","1","0","2","0","0","0","0","1","2","129","6","16","0","14/26 (54%)","1/5 (20%)","37%","5","10/29 (34%)","4/9 (44%)","2/4 (50%)","75%","4","3","15","11","0","2","0","0","0","0","8"
"Local - Lecce vs Udinese","ALL","08/02/2026","24","2","54%","1.47","3","16","0","7","9","377","17","21","1","0","5","1","5","6","8","8","1","2","1","23","3","3","268","24","67","84/137 (61%)","22/73 (30%)","8/28 (29%)","50%","6","40/76 (53%)","21/45 (47%)","5/15 (33%)","71%","17","5","55","26","2","0","-0.21","0","0","0","10"
"Visita - Lecce vs Udinese","ALL","08/02/2026","24","1","46%","0.88","1","6","3","0","21","339","16","8","2","0","1","0","4","1","2","4","1","0","0","9","1","2","236","14","42","37/78 (47%)","17/66 (26%)","0/8 (0%)","50%","9","36/76 (47%)","24/45 (53%)","11/19 (58%)","75%","16","7","53","34","0","3","-0.41","1","2","1","13"
"Local - Lecce vs Udinese","1ST","08/02/2026","24","1","45%","0.93","3","5","0","4","7","152","10","10","0","0","1","0","3","1","3","2","1","2","0","0","1","1","100","9","31","0","9/33 (27%)","4/14 (29%)","48%","3","20/38 (53%)","10/25 (40%)","1/6 (17%)","70%","10","3","19","18","0","0","0","0","0","0","6"
"Visita - Lecce vs Udinese","1ST","08/02/2026","24","1","55%","0.83","1","3","0","0","10","202","8","6","0","0","1","0","2","0","1","2","1","0","0","0","1","1","147","6","24","0","8/34 (24%)","0/4 (0%)","52%","8","18/38 (47%)","15/25 (60%)","3/5 (60%)","88%","8","5","21","14","0","0","0","0","0","0","7"
"Local - Lecce vs Udinese","2ND","08/02/2026","24","1","63%","0.55","1","11","0","3","2","225","7","11","1","0","4","1","2","5","5","6","0","1","1","0","2","2","168","15","36","0","13/40 (33%)","4/14 (29%)","53%","3","20/38 (53%)","11/20 (55%)","4/9 (44%)","71%","7","2","36","8","0","0","0","0","0","0","4"
"Visita - Lecce vs Udinese","2ND","08/02/2026","24","0","37%","0.06","0","3","3","0","11","137","8","2","2","0","0","0","2","1","1","2","0","0","0","0","0","1","89","8","18","0","9/32 (28%)","0/4 (0%)","47%","1","18/38 (47%)","9/20 (45%)","8/14 (57%)","63%","8","2","32","20","0","3","0","0","0","0","6"
"Local - Sassuolo vs Inter","ALL","08/02/2026","24","0","38%","0.78","1","7","4","5","6","320","6","10","1","1","2","0","2","3","5","2","0","1","0","13","4","3","265","11","34","41/69 (59%)","23/44 (52%)","2/10 (20%)","48%","7","23/45 (51%)","7/18 (39%)","7/13 (54%)","67%","6","2","21","22","0","4","-1.70","2","1","0","9"
"Visita - Sassuolo vs Inter","ALL","08/02/2026","24","5","62%","2.57","5","23","1","6","10","530","13","6","1","0","11","2","6","6","17","6","3","2","0","39","3","1","478","9","55","181/213 (85%)","10/28 (36%)","4/13 (31%)","52%","3","22/45 (49%)","11/18 (61%)","3/6 (50%)","69%","13","4","29","16","0","1","0.25","0","1","0","5"
"Local - Sassuolo vs Inter","1ST","08/02/2026","24","0","45%","0.75","1","6","2","3","5","176","4","4","0","0","2","0","2","2","5","1","0","1","0","0","2","2","141","7","21","0","12/22 (55%)","2/7 (29%)","41%","5","10/25 (40%)","6/14 (43%)","2/6 (33%)","50%","4","1","13","5","0","2","0","0","0","0","4"
"Visita - Sassuolo vs Inter","1ST","08/02/2026","24","2","55%","1.33","3","9","1","2","4","214","9","5","0","0","4","1","2","3","7","2","2","1","0","0","3","0","181","5","20","0","7/20 (35%)","2/6 (33%)","59%","3","15/25 (60%)","8/14 (57%)","1/2 (50%)","56%","9","2","15","12","0","1","0","0","0","0","4"
"Local - Sassuolo vs Inter","2ND","08/02/2026","24","0","32%","0.03","0","1","2","2","1","144","2","6","1","1","0","0","0","1","0","1","0","0","0","0","2","1","124","4","13","0","11/22 (50%)","0/3 (0%)","58%","2","13/20 (65%)","1/4 (25%)","5/7 (71%)","100%","2","1","8","17","0","2","0","0","0","0","5"
"Visita - Sassuolo vs Inter","2ND","08/02/2026","24","3","68%","1.24","2","14","0","4","6","316","4","1","1","0","7","1","4","3","10","4","1","1","0","0","0","1","297","4","35","0","3/8 (38%)","2/7 (29%)","42%","1","7/20 (35%)","3/4 (75%)","2/4 (50%)","100%","4","2","14","4","0","0","0","0","0","0","1"
"Local - Juventus vs Lazio","ALL","08/02/2026","24","2","63%","2.81","4","34","0","8","10","630","23","4","0","0","8","0","13","13","20","14","2","2","2","50","1","7","558","29","57","163/199 (82%)","16/34 (47%)","11/37 (30%)","50%","11","35/71 (49%)","16/32 (50%)","8/21 (38%)","61%","23","7","59","8","0","0","-1.72","0","0","0","5"
"Visita - Juventus vs Lazio","ALL","08/02/2026","24","2","37%","1.17","0","9","6","1","4","389","24","10","2","0","2","0","5","2","6","3","0","0","0","20","1","1","316","10","43","36/62 (58%)","21/56 (38%)","1/2 (50%)","50%","12","36/71 (51%)","16/32 (50%)","4/15 (27%)","83%","24","8","50","33","1","6","-0.24","4","2","0","15"
"Local - Juventus vs Lazio","1ST","08/02/2026","24","0","56%","0.87","2","11","0","3","4","317","12","3","0","0","2","0","5","4","7","4","0","2","0","0","0","3","279","12","23","0","7/19 (37%)","4/14 (29%)","54%","4","16/30 (53%)","10/18 (56%)","1/6 (17%)","58%","12","6","29","4","0","0","0","0","0","0","2"
"Visita - Juventus vs Lazio","1ST","08/02/2026","24","1","44%","0.34","0","4","2","1","3","259","9","4","1","0","1","0","1","2","2","2","0","0","0","0","0","0","227","7","19","0","7/21 (33%)","1/2 (50%)","46%","5","14/30 (47%)","8/18 (44%)","2/9 (22%)","67%","9","2","25","16","0","2","0","0","0","0","6"
"Local - Juventus vs Lazio","2ND","08/02/2026","24","2","72%","1.94","2","23","0","5","6","313","11","1","0","0","6","0","8","9","13","10","2","0","2","0","1","4","279","17","34","0","9/15 (60%)","7/23 (30%)","45%","7","19/41 (46%)","6/14 (43%)","7/15 (47%)","64%","11","1","30","4","0","0","0","0","0","0","3"
"Visita - Juventus vs Lazio","2ND","08/02/2026","24","1","28%","0.83","0","5","4","0","1","130","15","6","1","0","1","0","4","0","4","1","0","0","0","0","1","1","89","3","24","0","14/35 (40%)","0/0 (0%)","55%","7","22/41 (54%)","8/14 (57%)","2/6 (33%)","93%","15","6","25","17","0","4","0","0","0","0","9"
"Local - Atalanta vs Cremonese","ALL","09/02/2026","24","2","56%","1.78","4","29","1","13","11","487","10","11","2","0","9","2","10","10","21","8","2","2","0","42","1","3","401","13","55","105/139 (76%)","31/54 (57%)","11/32 (34%)","46%","7","26/51 (51%)","23/55 (42%)","7/8 (88%)","80%","10","5","54","25","0","1","-0.05","0","0","1","7"
"Visita - Atalanta vs Cremonese","ALL","09/02/2026","24","1","44%","0.99","2","12","7","2","11","388","8","11","0","0","2","0","7","3","7","5","1","1","0","20","2","3","296","22","50","52/91 (57%)","33/76 (43%)","6/17 (35%)","54%","6","25/51 (49%)","32/55 (58%)","8/12 (67%)","50%","8","11","43","36","1","7","-0.13","1","1","1","10"
"Local - Atalanta vs Cremonese","1ST","09/02/2026","24","2","60%","0.69","2","13","0","4","7","281","6","8","0","0","6","2","2","5","9","4","2","0","0","0","1","2","242","7","40","0","16/25 (64%)","6/17 (35%)","55%","3","16/28 (57%)","12/23 (52%)","3/3 (100%)","83%","6","2","30","7","0","0","0","0","0","0","2"
"Visita - Atalanta vs Cremonese","1ST","09/02/2026","24","0","40%","0.06","0","2","4","0","8","192","3","7","0","0","0","0","2","0","1","1","0","0","0","0","1","0","144","10","15","0","12/38 (32%)","1/3 (33%)","45%","4","12/28 (43%)","11/23 (48%)","3/5 (60%)","67%","3","6","22","18","0","4","0","0","0","0","2"
"Local - Atalanta vs Cremonese","2ND","09/02/2026","24","0","52%","1.09","2","16","1","9","4","206","4","3","2","0","3","0","8","5","12","4","1","2","0","0","0","1","159","6","15","0","15/29 (52%)","5/15 (33%)","38%","4","10/23 (43%)","11/32 (34%)","4/5 (80%)","75%","4","3","24","18","0","1","0","0","0","0","5"
"Visita - Atalanta vs Cremonese","2ND","09/02/2026","24","1","48%","0.93","2","10","3","2","3","196","5","4","0","0","2","0","5","3","6","4","1","1","0","0","1","3","152","12","35","0","21/38 (55%)","5/14 (36%)","62%","2","13/23 (57%)","21/32 (66%)","5/7 (71%)","40%","5","5","21","18","0","3","0","0","0","0","8"
"Local - AS Roma vs Cagliari","ALL","09/02/2026","24","2","53%","1.23","3","15","1","7","18","505","10","14","2","0","5","0","6","4","15","0","2","1","0","34","7","3","429","17","77","126/179 (70%)","25/45 (56%)","7/26 (27%)","48%","7","29/67 (43%)","12/18 (67%)","6/13 (46%)","50%","10","12","64","7","0","1","0.01","0","2","0","2"
"Visita - AS Roma vs Cagliari","ALL","09/02/2026","24","0","47%","0.50","1","3","3","1","14","475","14","18","4","0","1","1","2","0","2","1","0","1","0","6","2","0","379","14","38","26/57 (46%)","13/55 (24%)","0/5 (0%)","52%","3","38/67 (57%)","6/18 (33%)","7/14 (50%)","64%","14","15","57","26","0","3","-0.25","0","1","1","8"
"Local - AS Roma vs Cagliari","1ST","09/02/2026","24","1","59%","0.73","2","10","1","5","7","266","3","8","0","0","2","0","4","4","10","0","1","1","0","0","3","1","220","12","45","0","13/24 (54%)","4/16 (25%)","52%","4","15/32 (47%)","8/12 (67%)","4/8 (50%)","33%","3","3","29","2","0","1","0","0","0","0","0"
"Visita - AS Roma vs Cagliari","1ST","09/02/2026","24","0","41%","0.01","0","1","1","0","8","192","8","7","2","0","1","0","0","0","1","0","0","0","0","0","1","0","146","4","13","0","8/33 (24%)","0/1 (0%)","48%","1","17/32 (53%)","4/12 (33%)","2/4 (50%)","63%","8","9","26","18","0","1","0","0","0","0","6"
"Local - AS Roma vs Cagliari","2ND","09/02/2026","24","1","46%","0.50","1","5","0","2","11","239","7","6","2","0","3","0","2","0","5","0","1","0","0","0","4","2","209","5","32","0","12/21 (57%)","3/10 (30%)","44%","3","14/35 (40%)","4/6 (67%)","2/5 (40%)","57%","7","9","35","5","0","0","0","0","0","0","2"
"Visita - AS Roma vs Cagliari","2ND","09/02/2026","24","0","54%","0.49","1","2","2","1","6","283","6","11","2","0","0","1","2","0","1","1","0","1","0","0","1","0","233","10","25","0","5/22 (23%)","0/4 (0%)","56%","2","21/35 (60%)","2/6 (33%)","5/10 (50%)","67%","6","6","31","8","0","2","0","0","0","0","2"
"Local - AC Milan vs Como","ALL","18/02/2026","24","1","54%","0.77","2","6","3","4","11","509","27","12","2","0","4","0","2","0","5","1","1","1","0","11","2","5","461","21","55","81/108 (75%)","21/35 (60%)","4/17 (24%)","52%","6","43/76 (57%)","2/10 (20%)","4/13 (31%)","44%","27","8","43","8","0","3","0.18","1","1","0","5"
"Visita - AC Milan vs Como","ALL","18/02/2026","24","1","46%","1.33","3","10","3","4","12","443","15","11","3","0","4","0","3","3","7","3","1","2","0","19","2","1","401","14","32","80/99 (81%)","13/25 (52%)","5/9 (56%)","48%","22","33/76 (43%)","8/10 (80%)","7/12 (58%)","73%","15","7","49","14","0","3","0.07","1","1","0","2"
"Local - AC Milan vs Como","1ST","18/02/2026","24","0","47%","0.09","0","2","1","2","6","245","12","6","0","0","2","0","0","0","2","0","0","0","0","0","0","2","226","8","20","0","11/15 (73%)","3/7 (43%)","50%","4","20/35 (57%)","0/5 (0%)","2/5 (40%)","50%","12","3","22","4","0","1","0","0","0","0","1"
"Visita - AC Milan vs Como","1ST","18/02/2026","24","1","53%","1.05","2","4","2","3","6","280","7","6","0","0","2","0","1","1","3","1","1","1","0","0","1","1","258","8","17","0","8/12 (67%)","3/5 (60%)","50%","10","15/35 (43%)","5/5 (100%)","2/4 (50%)","86%","7","3","23","7","0","2","0","0","0","0","0"
"Local - AC Milan vs Como","2ND","18/02/2026","24","1","62%","0.68","2","4","2","2","5","264","15","6","2","0","2","0","2","0","3","1","1","1","0","0","2","3","235","13","35","0","10/20 (50%)","1/10 (10%)","54%","2","23/41 (56%)","2/5 (40%)","2/8 (25%)","40%","15","5","21","4","0","2","0","0","0","0","4"
"Visita - AC Milan vs Como","2ND","18/02/2026","24","0","38%","0.29","1","6","1","1","6","163","8","5","3","0","2","0","2","2","4","2","0","1","0","0","1","0","143","6","15","0","5/13 (38%)","2/4 (50%)","46%","12","18/41 (44%)","3/5 (60%)","5/8 (63%)","63%","8","4","26","7","0","1","0","0","0","0","2"
"Local - Pisa vs AC Milan","ALL","13/02/2026","25","1","34%","0.77","2","7","0","3","14","338","12","9","1","0","2","0","3","2","3","4","1","1","1","8","2","1","267","18","43","58/92 (63%)","15/46 (33%)","2/17 (12%)","45%","6","23/56 (41%)","14/26 (54%)","3/12 (25%)","75%","12","12","36","18","0","0","-0.32","0","1","0","10"
"Visita - Pisa vs AC Milan","ALL","13/02/2026","25","2","66%","2.33","4","7","1","1","9","681","15","13","3","1","2","1","4","1","7","0","2","2","0","20","4","2","612","18","44","92/117 (79%)","39/60 (65%)","3/17 (18%)","55%","3","33/56 (59%)","12/26 (46%)","5/14 (36%)","67%","15","3","49","20","0","1","-0.47","0","1","0","1"
"Local - Pisa vs AC Milan","1ST","13/02/2026","25","0","36%","0.39","1","2","0","1","8","216","9","5","1","0","1","0","1","0","2","0","0","1","1","0","0","0","176","2","25","0","8/27 (30%)","1/7 (14%)","44%","5","16/35 (46%)","7/17 (41%)","2/6 (33%)","78%","9","7","24","7","0","0","0","0","0","0","5"
"Visita - Pisa vs AC Milan","1ST","13/02/2026","25","1","64%","0.60","1","3","1","0","5","382","9","8","0","0","1","0","2","0","3","0","1","0","0","0","2","0","342","8","21","0","24/34 (71%)","2/9 (22%)","56%","2","19/35 (54%)","10/17 (59%)","3/10 (30%)","56%","9","1","29","7","0","1","0","0","0","0","0"
"Local - Pisa vs AC Milan","2ND","13/02/2026","25","1","30%","0.38","1","5","0","2","6","122","3","4","0","0","1","0","2","2","1","4","1","0","0","0","2","1","91","16","18","0","7/19 (37%)","1/10 (10%)","47%","1","7/21 (33%)","7/9 (78%)","1/6 (17%)","67%","3","5","12","11","0","0","0","0","0","0","5"
"Visita - Pisa vs AC Milan","2ND","13/02/2026","25","1","70%","1.74","3","4","0","1","4","299","6","5","3","1","1","1","2","1","4","0","1","2","0","0","2","2","270","10","23","0","15/26 (58%)","1/8 (13%)","53%","1","14/21 (67%)","2/9 (22%)","2/4 (50%)","83%","6","2","20","13","0","0","0","0","0","0","1"
"Local - Como vs Fiorentina","ALL","14/02/2026","25","1","67%","0.85","2","16","1","4","14","568","19","12","4","1","3","0","10","3","12","4","0","2","0","31","1","3","506","12","62","134/166 (81%)","7/17 (41%)","7/24 (29%)","55%","1","37/74 (50%)","17/25 (68%)","7/12 (58%)","63%","19","4","48","13","0","1","-0.07","0","0","0","5"
"Visita - Como vs Fiorentina","ALL","14/02/2026","25","2","33%","1.53","3","7","3","2","12","280","6","13","2","0","3","0","2","2","4","3","2","1","1","10","2","2","214","11","43","41/71 (58%)","11/55 (20%)","1/8 (13%)","45%","15","37/74 (50%)","8/25 (32%)","18/22 (82%)","83%","6","10","38","17","0","3","-0.90","0","0","0","10"
"Local - Como vs Fiorentina","1ST","14/02/2026","25","0","64%","0.42","0","8","0","1","5","353","10","2","0","0","1","0","6","1","5","3","0","0","0","0","0","1","326","4","41","0","5/9 (56%)","2/9 (22%)","49%","1","13/34 (38%)","8/9 (89%)","1/5 (20%)","40%","10","4","27","7","0","0","0","0","0","0","3"
"Visita - Como vs Fiorentina","1ST","14/02/2026","25","1","36%","0.69","1","4","1","1","2","193","5","5","0","0","1","0","2","1","3","1","1","0","0","0","0","1","160","5","18","0","6/28 (21%)","1/6 (17%)","51%","7","21/34 (62%)","1/9 (11%)","11/14 (79%)","80%","5","5","21","4","0","1","0","0","0","0","6"
"Local - Como vs Fiorentina","2ND","14/02/2026","25","1","72%","0.43","2","8","1","3","9","215","9","10","4","1","2","0","4","2","7","1","0","2","0","0","1","2","180","8","21","0","2/8 (25%)","5/15 (33%)","59%","0","24/40 (60%)","9/16 (56%)","6/7 (86%)","89%","9","0","21","6","0","1","0","0","0","0","2"
"Visita - Como vs Fiorentina","2ND","14/02/2026","25","1","28%","0.84","2","3","2","1","10","87","1","8","2","0","2","0","0","1","1","2","1","1","1","0","2","1","54","6","25","0","5/27 (19%)","1/2 (0%)","41%","8","16/40 (40%)","7/16 (44%)","7/8 (88%)","100%","1","5","17","13","0","2","0","0","0","0","4"
"Local - Lazio vs Atalanta","ALL","14/02/2026","25","0","50%","1.07","4","18","2","5","10","478","16","16","1","0","5","2","7","6","11","7","0","4","0","27","3","3","414","17","54","95/129 (74%)","30/44 (68%)","8/25 (32%)","58%","4","31/49 (63%)","5/13 (38%)","4/10 (40%)","81%","16","8","42","9","2","2","-0.40","0","0","0","7"
"Visita - Lazio vs Atalanta","ALL","14/02/2026","25","2","50%","1.59","3","12","6","4","16","494","10","9","4","0","5","0","4","3","5","7","1","2","0","18","1","1","443","8","49","69/94 (73%)","33/56 (59%)","1/7 (14%)","42%","10","18/49 (37%)","8/13 (62%)","3/9 (33%)","50%","10","5","49","22","0","6","1.54","0","0","0","6"
